storm_id,year,name,iso_time,latitude,longitude,dist2land(km),landfall(km),usa_status,usa_wind,storm_category,storm_speed(knots)
1898214N27280,1898,NOT_NAMED,1898-08-02 12:00:00,27.8333,-82.7333,0,0.0,TS,35.0,0.0,13
1898214N27280,1898,NOT_NAMED,1898-08-03 00:00:00,29.6,-84.8333,14,0.0,HU,70.0,1.0,11
1898214N27280,1898,NOT_NAMED,1898-08-03 03:00:00,29.9808,-85.329,0,0.0,HU,60.0,0.0,12
1898214N27280,1898,NOT_NAMED,1898-08-03 06:00:00,30.4,-85.9,0,0.0,TS,50.0,0.0,12
1898214N27280,1898,NOT_NAMED,1898-08-03 09:00:00,30.8456,-86.3534,0,0.0,TS,42.0,0.0,11
1898214N27280,1898,NOT_NAMED,1898-08-03 12:00:00,31.2667,-86.7667,0,0.0,TS,35.0,0.0,10
1898214N27280,1898,NOT_NAMED,1898-08-03 15:00:00,31.6086,-87.1681,0,0.0,TS,30.0,-1.0,9
1898242N27283,1898,NOT_NAMED,1898-08-31 07:00:00,32.0628,-80.8594,0,0.0,HU,75.0,1.0,7
1898242N27283,1898,NOT_NAMED,1898-08-31 09:00:00,32.2244,-81.0603,0,0.0,HU,68.0,1.0,7
1898242N27283,1898,NOT_NAMED,1898-08-31 12:00:00,32.4,-81.4,0,0.0,TS,60.0,0.0,7
1898242N27283,1898,NOT_NAMED,1898-08-31 15:00:00,32.5376,-81.7692,0,0.0,TS,55.0,0.0,7
1898242N27283,1898,NOT_NAMED,1898-08-31 18:00:00,32.6333,-82.1667,0,0.0,TS,50.0,0.0,7
1898242N27283,1898,NOT_NAMED,1898-08-31 21:00:00,32.7049,-82.5735,0,0.0,TS,47.0,0.0,7
1898242N27283,1898,NOT_NAMED,1898-09-01 00:00:00,32.7667,-83.0,0,0.0,TS,45.0,0.0,7
1898242N27283,1898,NOT_NAMED,1898-09-01 03:00:00,32.8473,-83.435,0,0.0,TS,42.0,0.0,8
1898242N27283,1898,NOT_NAMED,1898-09-01 06:00:00,32.9333,-83.9,0,0.0,TS,40.0,0.0,8
1898242N27283,1898,NOT_NAMED,1898-09-01 09:00:00,33.0065,-84.402,0,0.0,TS,37.0,0.0,8
1898242N27283,1898,NOT_NAMED,1898-09-01 12:00:00,33.16,-84.86,0,0.0,TS,35.0,0.0,8
1898242N27283,1898,NOT_NAMED,1898-09-01 15:00:00,33.3641,-85.2586,0,0.0,TS,32.0,-1.0,7
1898242N27283,1898,NOT_NAMED,1898-09-01 18:00:00,33.7,-85.4667,0,0.0,TD,30.0,-1.0,11
1898242N27283,1898,NOT_NAMED,1898-09-01 21:00:00,34.4849,-85.1371,0,0.0,TD,,-1.0,13
1898242N27283,1898,NOT_NAMED,1898-09-02 00:00:00,35.0,-85.3,0,0.0,,,-1.0,8
1898242N27283,1898,NOT_NAMED,1898-09-02 03:00:00,35.2874,-85.4154,0,0.0,,,-1.0,5
1898242N27283,1898,NOT_NAMED,1898-09-02 06:00:00,35.5,-85.5,0,0.0,,,-1.0,5
1898242N27283,1898,NOT_NAMED,1898-09-02 09:00:00,35.7375,-85.5947,0,0.0,,,-1.0,5
1898245N14281,1898,NOT_NAMED,1898-09-04 21:00:00,17.42,-88.1877,10,0.0,,,-1.0,11
1898245N14281,1898,NOT_NAMED,1898-09-05 00:00:00,17.5,-88.7,0,0.0,,,-1.0,9
1898245N14281,1898,NOT_NAMED,1898-09-05 03:00:00,17.7197,-89.08,0,0.0,,,-1.0,8
1898245N14281,1898,NOT_NAMED,1898-09-05 06:00:00,18.0,-89.4,0,0.0,,,-1.0,8
1898245N14281,1898,NOT_NAMED,1898-09-05 09:00:00,18.2499,-89.7501,0,0.0,,,-1.0,8
1898245N14281,1898,NOT_NAMED,1898-09-05 12:00:00,18.5,-90.1,0,0.0,,,-1.0,8
1898245N14281,1898,NOT_NAMED,1898-09-05 15:00:00,18.7499,-90.4501,0,0.0,,,-1.0,8
1898245N14281,1898,NOT_NAMED,1898-09-05 18:00:00,19.0,-90.8,0,0.0,,,-1.0,8
1898245N14281,1898,NOT_NAMED,1898-09-12 06:00:00,29.6,-92.0,9,0.0,,,-1.0,3
1898245N14281,1898,NOT_NAMED,1898-09-12 09:00:00,29.6925,-92.1001,0,0.0,,,-1.0,3
1898245N14281,1898,NOT_NAMED,1898-09-12 12:00:00,29.8,-92.2,0,0.0,,,-1.0,4
1898245N14281,1898,NOT_NAMED,1898-09-12 15:00:00,29.9925,-92.3074,0,0.0,,,-1.0,4
1898245N14281,1898,NOT_NAMED,1898-09-12 18:00:00,30.2,-92.4,0,0.0,,,-1.0,4
1898245N14281,1898,NOT_NAMED,1898-09-12 21:00:00,30.365,-92.46,0,0.0,,,-1.0,3
1898249N11333,1898,NOT_NAMED,1898-09-20 03:00:00,46.754,-57.3087,83,0.0,EX,50.0,-4.0,37
1898249N11333,1898,NOT_NAMED,1898-09-20 06:00:00,48.5,-56.3,0,0.0,EX,45.0,-4.0,38
1898255N13281,1898,NOT_NAMED,1898-09-16 15:00:00,17.7922,-88.0927,15,0.0,TS,45.0,0.0,12
1898255N13281,1898,NOT_NAMED,1898-09-16 18:00:00,18.0,-88.7,0,0.0,TS,40.0,0.0,13
1898255N13281,1898,NOT_NAMED,1898-09-16 21:00:00,18.2349,-89.3427,0,0.0,TS,37.0,0.0,13
1898255N13281,1898,NOT_NAMED,1898-09-17 00:00:00,18.5,-90.0,0,0.0,TS,35.0,0.0,14
1898255N13281,1898,NOT_NAMED,1898-09-17 03:00:00,18.7774,-90.6652,0,0.0,TS,37.0,0.0,14
1898255N13281,1898,NOT_NAMED,1898-09-20 06:00:00,29.6,-93.2,22,0.0,TS,50.0,0.0,8
1898255N13281,1898,NOT_NAMED,1898-09-20 09:00:00,29.9219,-93.0663,0,0.0,TS,50.0,0.0,8
1898255N13281,1898,NOT_NAMED,1898-09-20 11:00:00,30.2101,-93.0111,0,0.0,TS,50.0,0.0,10
1898255N13281,1898,NOT_NAMED,1898-09-20 12:00:00,30.4,-93.0,0,0.0,TS,45.0,0.0,10
1898255N13281,1898,NOT_NAMED,1898-09-20 15:00:00,30.8577,-92.8897,0,0.0,TS,42.0,0.0,9
1898255N13281,1898,NOT_NAMED,1898-09-20 18:00:00,31.2333,-92.7333,0,0.0,TS,40.0,0.0,8
1898255N13281,1898,NOT_NAMED,1898-09-20 21:00:00,31.6666,-92.6233,0,0.0,TS,37.0,0.0,9
1898255N13281,1898,NOT_NAMED,1898-09-21 00:00:00,32.1,-92.5333,0,0.0,TS,35.0,0.0,9
1898255N13281,1898,NOT_NAMED,1898-09-21 03:00:00,32.5191,-92.4468,0,0.0,TS,35.0,0.0,8
1898255N13281,1898,NOT_NAMED,1898-09-21 06:00:00,32.9333,-92.4,0,0.0,TS,35.0,0.0,8
1898255N13281,1898,NOT_NAMED,1898-09-21 09:00:00,33.3252,-92.4474,0,0.0,TS,32.0,-1.0,8
1898255N13281,1898,NOT_NAMED,1898-09-21 12:00:00,33.7667,-92.4667,0,0.0,TD,30.0,-1.0,10
1898255N13281,1898,NOT_NAMED,1898-09-21 15:00:00,34.2924,-92.3352,0,0.0,TD,30.0,-1.0,12
1898255N13281,1898,NOT_NAMED,1898-09-21 18:00:00,34.9333,-92.1333,0,0.0,TD,30.0,-1.0,14
1898255N13281,1898,NOT_NAMED,1898-09-21 21:00:00,35.6858,-91.9477,0,0.0,TD,30.0,-1.0,16
1898255N13281,1898,NOT_NAMED,1898-09-22 00:00:00,36.5333,-91.7333,0,0.0,TD,30.0,-1.0,18
1898255N13281,1898,NOT_NAMED,1898-09-22 03:00:00,37.4333,-91.4767,0,0.0,TD,27.0,-1.0,19
1898255N13281,1898,NOT_NAMED,1898-09-22 06:00:00,38.4,-91.34,0,0.0,TD,25.0,-1.0,18
1898255N13281,1898,NOT_NAMED,1898-09-22 09:00:00,39.243,-91.324,0,0.0,TD,25.0,-1.0,16
1898255N13281,1898,NOT_NAMED,1898-09-22 12:00:00,39.9667,-91.3333,0,0.0,TD,25.0,-1.0,13
1898255N13281,1898,NOT_NAMED,1898-09-22 15:00:00,40.5002,-91.1423,0,0.0,TD,,-1.0,14
1898255N13281,1898,NOT_NAMED,1898-09-22 18:00:00,41.0,-90.0,0,0.0,,,,20
1898255N13281,1898,NOT_NAMED,1898-09-22 21:00:00,41.4998,-88.7864,0,0.0,,,,21
1898255N13281,1898,NOT_NAMED,1898-09-23 00:00:00,42.0,-87.5,0,0.0,,,,21
1898255N13281,1898,NOT_NAMED,1898-09-23 03:00:00,42.4986,-86.248,0,0.0,,,,21
1898255N13281,1898,NOT_NAMED,1898-09-23 06:00:00,43.0,-85.0,0,0.0,,,,21
1898255N13281,1898,NOT_NAMED,1898-09-23 09:00:00,43.5027,-83.7542,0,0.0,,,,21
1898264N11280,1898,NOT_NAMED,1898-09-23 15:00:00,20.2574,-87.2001,23,0.0,TS,45.0,0.0,8
1898264N11280,1898,NOT_NAMED,1898-09-23 18:00:00,20.5,-87.5,0,0.0,TS,40.0,0.0,8
1898264N11280,1898,NOT_NAMED,1898-09-23 21:00:00,20.7575,-87.8075,0,0.0,TS,37.0,0.0,8
1898264N11280,1898,NOT_NAMED,1898-09-24 00:00:00,21.0,-88.1,0,0.0,TS,35.0,0.0,7
1898264N11280,1898,NOT_NAMED,1898-09-24 03:00:00,21.2074,-88.3502,0,0.0,TS,35.0,0.0,6
1898264N11280,1898,NOT_NAMED,1898-09-24 06:00:00,21.4,-88.6,0,0.0,TS,35.0,0.0,6
1898264N11280,1898,NOT_NAMED,1898-09-28 09:00:00,29.3943,-94.6895,9,0.0,TS,45.0,0.0,4
1898264N11280,1898,NOT_NAMED,1898-09-28 12:00:00,29.5799,-94.6166,0,0.0,TS,40.0,0.0,3
1898264N11280,1898,NOT_NAMED,1898-09-28 15:00:00,29.6953,-94.6093,0,0.0,TS,35.0,0.0,1
1898264N11280,1898,NOT_NAMED,1898-09-28 18:00:00,29.6291,-94.6582,0,0.0,TD,30.0,-1.0,6
1898264N11280,1898,NOT_NAMED,1898-09-29 00:00:00,29.3,-94.7,14,0.0,,,,5
1898264N11280,1898,NOT_NAMED,1898-09-29 03:00:00,29.6176,-94.5965,0,0.0,,,,7
1898264N11280,1898,NOT_NAMED,1898-09-29 06:00:00,30.0,-94.5,0,0.0,,,,8
1898264N11280,1898,NOT_NAMED,1898-09-29 09:00:00,30.4358,-94.4387,0,0.0,,,,9
1898268N16302,1898,NOT_NAMED,1898-10-02 15:00:00,30.7628,-81.1902,19,0.0,HU,115.0,4.0,13
1898268N16302,1898,NOT_NAMED,1898-10-02 16:00:00,30.8826,-81.3938,0,0.0,HU,115.0,4.0,12
1898268N16302,1898,NOT_NAMED,1898-10-02 18:00:00,31.1,-81.8,0,0.0,HU,90.0,2.0,13
1898268N16302,1898,NOT_NAMED,1898-10-02 21:00:00,31.482,-82.4533,0,0.0,HU,77.0,1.0,14
1898268N16302,1898,NOT_NAMED,1898-10-03 00:00:00,31.9,-83.1,0,0.0,HU,65.0,1.0,13
1898268N16302,1898,NOT_NAMED,1898-10-03 03:00:00,32.2996,-83.6731,0,0.0,HU,55.0,0.0,12
1898268N16302,1898,NOT_NAMED,1898-10-03 06:00:00,32.7,-84.2,0,0.0,TS,45.0,0.0,12
1898268N16302,1898,NOT_NAMED,1898-10-03 09:00:00,33.0999,-84.7228,0,0.0,TS,40.0,0.0,12
1898268N16302,1898,NOT_NAMED,1898-10-03 12:00:00,33.5,-85.2,0,0.0,TS,35.0,0.0,11
1898268N16302,1898,NOT_NAMED,1898-10-03 15:00:00,33.8972,-85.6181,0,0.0,TS,32.0,-1.0,10
1898268N16302,1898,NOT_NAMED,1898-10-03 18:00:00,34.3,-86.0,0,0.0,TD,30.0,-1.0,10
1898268N16302,1898,NOT_NAMED,1898-10-03 21:00:00,34.6842,-86.4062,0,0.0,TD,30.0,-1.0,10
1898268N16302,1898,NOT_NAMED,1898-10-04 00:00:00,35.1333,-86.7667,0,0.0,TD,30.0,-1.0,12
1898268N16302,1898,NOT_NAMED,1898-10-04 03:00:00,35.7199,-87.0493,0,0.0,TD,30.0,-1.0,13
1898268N16302,1898,NOT_NAMED,1898-10-04 06:00:00,36.3667,-87.2667,0,0.0,TD,30.0,-1.0,13
1898268N16302,1898,NOT_NAMED,1898-10-04 09:00:00,36.9883,-87.4977,0,0.0,TD,30.0,-1.0,13
1898268N16302,1898,NOT_NAMED,1898-10-04 12:00:00,37.6,-87.6,0,0.0,TD,30.0,-1.0,12
1898268N16302,1898,NOT_NAMED,1898-10-04 15:00:00,38.1703,-87.5352,0,0.0,TD,30.0,-1.0,12
1898268N16302,1898,NOT_NAMED,1898-10-04 18:00:00,38.7667,-87.2333,0,0.0,TD,30.0,-1.0,14
1898268N16302,1898,NOT_NAMED,1898-10-04 21:00:00,39.4075,-86.7639,0,0.0,TD,27.0,-1.0,17
1898268N16302,1898,NOT_NAMED,1898-10-05 00:00:00,40.1667,-85.9667,0,0.0,TD,25.0,-1.0,23
1898268N16302,1898,NOT_NAMED,1898-10-05 03:00:00,41.1091,-84.7907,0,0.0,TD,25.0,-1.0,28
1898268N16302,1898,NOT_NAMED,1898-10-05 06:00:00,42.2455,-83.4455,0,0.0,TD,25.0,-1.0,30
1898268N16302,1898,NOT_NAMED,1898-10-05 09:00:00,43.3135,-82.136,0,0.0,TD,25.0,-1.0,29
1898268N16302,1898,NOT_NAMED,1898-10-05 12:00:00,44.2778,-80.6889,0,0.0,TD,25.0,-1.0,28
1898268N16302,1898,NOT_NAMED,1898-10-05 15:00:00,45.1046,-79.0445,0,0.0,TD,25.0,-1.0,29
1898268N16302,1898,NOT_NAMED,1898-10-05 18:00:00,45.6,-77.0,0,0.0,TD,25.0,-1.0,32
1898268N16302,1898,NOT_NAMED,1898-10-05 21:00:00,46.046,-74.6773,0,0.0,TD,25.0,-1.0,36
1898268N16302,1898,NOT_NAMED,1898-10-06 00:00:00,46.4,-72.0,0,0.0,TD,25.0,-1.0,39
1898268N16302,1898,NOT_NAMED,1898-10-06 03:00:00,46.6382,-69.0447,0,0.0,TD,25.0,-1.0,43
1898268N16302,1898,NOT_NAMED,1898-10-06 06:00:00,46.8,-65.8,0,0.0,TD,25.0,-1.0,46
1898268N16302,1898,NOT_NAMED,1898-10-06 09:00:00,46.8566,-62.2714,55,0.0,TD,25.0,-1.0,48
1898268N16302,1898,NOT_NAMED,1898-10-06 12:00:00,47.0,-58.8,66,0.0,TD,25.0,-1.0,45
1898268N16302,1898,NOT_NAMED,1898-10-06 15:00:00,47.4221,-55.7024,0,0.0,TD,25.0,-1.0,42
1898269N20276,1898,NOT_NAMED,1898-09-26 12:00:00,22.5,-82.5,22,0.0,TD,30.0,-1.0,13
1898269N20276,1898,NOT_NAMED,1898-09-26 15:00:00,22.985,-81.9374,0,0.0,TD,30.0,-1.0,15
1898275N11302,1898,NOT_NAMED,1898-10-10 12:00:00,22.2667,-82.3,15,0.0,TS,50.0,0.0,7
1898275N11302,1898,NOT_NAMED,1898-10-10 15:00:00,22.5958,-82.1707,11,0.0,TS,47.0,0.0,7
1898275N11302,1898,NOT_NAMED,1898-10-10 18:00:00,22.9,-81.9667,0,0.0,TS,45.0,0.0,7
1898294N19274,1898,NOT_NAMED,1898-10-22 18:00:00,22.6,-82.8,11,0.0,TS,40.0,0.0,13
1898294N19274,1898,NOT_NAMED,1898-10-22 21:00:00,23.0575,-82.2226,0,0.0,TS,37.0,0.0,14
1898300N16280,1898,NOT_NAMED,1898-11-02 21:00:00,15.87,-86.65,22,0.0,,,-1.0,4
1898300N16280,1898,NOT_NAMED,1898-11-03 00:00:00,15.7,-86.7,0,0.0,,,-1.0,2
1898300N16280,1898,NOT_NAMED,1898-11-03 03:00:00,15.66,-86.75,0,0.0,,,-1.0,1
1898300N18299,1898,NOT_NAMED,1898-11-03 12:00:00,18.1,-87.8,11,0.0,TS,40.0,0.0,10
1898300N18299,1898,NOT_NAMED,1898-11-03 15:00:00,18.0998,-88.3352,0,0.0,TS,37.0,0.0,10
1898300N18299,1898,NOT_NAMED,1898-11-03 18:00:00,18.1,-88.9,0,0.0,TS,35.0,0.0,11
1898300N18299,1898,NOT_NAMED,1898-11-03 21:00:00,18.1499,-89.4924,0,0.0,TS,32.0,-1.0,11
1898300N18299,1898,NOT_NAMED,1898-11-04 00:00:00,18.2,-90.1,0,0.0,TD,30.0,-1.0,11
1898300N18299,1898,NOT_NAMED,1898-11-04 03:00:00,18.2072,-90.6851,0,0.0,TD,30.0,-1.0,11
1898300N18299,1898,NOT_NAMED,1898-11-04 06:00:00,18.2,-91.3,0,0.0,TD,30.0,-1.0,13
1898300N18299,1898,NOT_NAMED,1898-11-04 09:00:00,18.1926,-92.0076,0,0.0,TD,27.0,-1.0,13
1898300N18299,1898,NOT_NAMED,1898-11-04 12:00:00,18.2,-92.7,0,0.0,TD,25.0,-1.0,12
1898300N18299,1898,NOT_NAMED,1898-11-04 15:00:00,18.24,-93.2849,0,0.0,TD,22.0,-1.0,11
1899178N28267,1899,NOT_NAMED,1899-06-27 09:00:00,29.1,-95.1,9,0.0,TS,35.0,0.0,9
1899178N28267,1899,NOT_NAMED,1899-06-27 12:00:00,29.5,-95.5,0,0.0,TD,30.0,-1.0,11
1899178N28267,1899,NOT_NAMED,1899-06-27 15:00:00,29.9066,-95.8693,0,0.0,TD,27.0,-1.0,10
1899210N17291,1899,NOT_NAMED,1899-07-28 18:00:00,18.3,-70.8,10,0.0,HU,70.0,1.0,19
1899210N17291,1899,NOT_NAMED,1899-07-28 21:00:00,18.9798,-71.5276,0,0.0,HU,60.0,0.0,19
1899210N17291,1899,NOT_NAMED,1899-07-29 00:00:00,19.6,-72.3,0,0.0,TS,50.0,0.0,18
1899210N17291,1899,NOT_NAMED,1899-07-30 12:00:00,25.1,-80.8,10,0.0,TS,35.0,0.0,10
1899210N17291,1899,NOT_NAMED,1899-07-30 15:00:00,25.4515,-81.2342,0,0.0,TS,35.0,0.0,11
1899210N17291,1899,NOT_NAMED,1899-08-01 17:00:00,29.7,-84.7,11,0.0,HU,85.0,2.0,7
1899210N17291,1899,NOT_NAMED,1899-08-01 18:00:00,29.8,-84.8,0,0.0,HU,85.0,2.0,7
1899210N17291,1899,NOT_NAMED,1899-08-01 21:00:00,30.0999,-85.0272,0,0.0,HU,72.0,1.0,7
1899210N17291,1899,NOT_NAMED,1899-08-02 00:00:00,30.4,-85.2,0,0.0,TS,60.0,0.0,7
1899210N17291,1899,NOT_NAMED,1899-08-02 03:00:00,30.7075,-85.4001,0,0.0,TS,52.0,0.0,7
1899210N17291,1899,NOT_NAMED,1899-08-02 06:00:00,31.0,-85.6,0,0.0,TS,45.0,0.0,6
1899210N17291,1899,NOT_NAMED,1899-08-02 09:00:00,31.2349,-85.7929,0,0.0,TS,40.0,0.0,6
1899210N17291,1899,NOT_NAMED,1899-08-02 12:00:00,31.5,-86.0,0,0.0,TS,35.0,0.0,7
1899210N17291,1899,NOT_NAMED,1899-08-02 15:00:00,31.8676,-86.2393,0,0.0,TS,32.0,-1.0,9
1899215N12329,1899,NOT_NAMED,1899-08-08 09:00:00,17.6925,-65.5225,46,0.0,HU,122.0,4.0,15
1899215N12329,1899,NOT_NAMED,1899-08-08 12:00:00,18.0,-66.2,0,0.0,HU,120.0,4.0,14
1899215N12329,1899,NOT_NAMED,1899-08-08 15:00:00,18.3223,-66.795,0,0.0,HU,112.0,3.0,12
1899215N12329,1899,NOT_NAMED,1899-08-10 12:00:00,21.0,-73.0,10,0.0,HU,105.0,3.0,8
1899215N12329,1899,NOT_NAMED,1899-08-12 09:00:00,24.335,-77.5577,24,0.0,HU,105.0,3.0,4
1899215N12329,1899,NOT_NAMED,1899-08-12 12:00:00,24.5,-77.7,0,0.0,HU,105.0,3.0,5
1899215N12329,1899,NOT_NAMED,1899-08-12 15:00:00,24.785,-77.8574,0,0.0,HU,105.0,3.0,7
1899215N12329,1899,NOT_NAMED,1899-08-12 18:00:00,25.1,-78.0,0,0.0,HU,105.0,3.0,6
1899215N12329,1899,NOT_NAMED,1899-08-18 03:00:00,35.3999,-75.9423,14,0.0,HU,98.0,3.0,6
1899215N12329,1899,NOT_NAMED,1899-08-18 06:00:00,35.7,-76.0,0,0.0,HU,90.0,2.0,6
1899215N12329,1899,NOT_NAMED,1899-08-18 09:00:00,36.0367,-75.8877,14,0.0,HU,85.0,2.0,6
1899241N17303,1899,NOT_NAMED,1899-09-01 15:00:00,17.9848,-72.1826,22,0.0,HU,62.0,0.0,10
1899241N17303,1899,NOT_NAMED,1899-09-01 18:00:00,18.5,-72.2,0,0.0,TS,55.0,0.0,9
1899241N17303,1899,NOT_NAMED,1899-09-01 21:00:00,18.865,-72.1801,0,0.0,TS,47.0,0.0,7
1899241N17303,1899,NOT_NAMED,1899-09-02 00:00:00,19.2,-72.1,0,0.0,TS,40.0,0.0,8
1899241N17303,1899,NOT_NAMED,1899-09-02 03:00:00,19.6,-72.0075,0,0.0,TS,45.0,0.0,8
1899246N13322,1899,NOT_NAMED,1899-09-15 00:00:00,45.8,-53.5,88,0.0,HU,75.0,1.0,31
1899246N13322,1899,NOT_NAMED,1899-09-15 03:00:00,47.3196,-52.8813,0,0.0,HU,67.0,1.0,32
1899275N20276,1899,NOT_NAMED,1899-10-05 09:00:00,27.8622,-82.9605,9,0.0,TS,50.0,0.0,9
1899275N20276,1899,NOT_NAMED,1899-10-05 10:00:00,27.9,-82.8,0,0.0,TS,50.0,0.0,9
1899275N20276,1899,NOT_NAMED,1899-10-05 12:00:00,28.0,-82.5,0,0.0,TS,40.0,0.0,12
1899275N20276,1899,NOT_NAMED,1899-10-05 15:00:00,28.5144,-81.865,0,0.0,TS,40.0,0.0,18
1899275N20276,1899,NOT_NAMED,1899-10-05 18:00:00,29.3,-81.1,0,0.0,TS,40.0,0.0,21
1899275N20276,1899,NOT_NAMED,1899-10-07 06:00:00,43.6,-64.8,19,0.0,EX,35.0,-4.0,40
1899275N20276,1899,NOT_NAMED,1899-10-07 09:00:00,44.9668,-63.0164,0,0.0,EX,35.0,-4.0,37
1899275N20276,1899,NOT_NAMED,1899-10-07 12:00:00,46.3,-61.3,0,0.0,EX,35.0,-4.0,37
1899275N20276,1899,NOT_NAMED,1899-10-07 15:00:00,47.7832,-59.4165,7,0.0,EX,35.0,-4.0,39
1899275N20276,1899,NOT_NAMED,1899-10-07 18:00:00,49.3,-57.5,0,0.0,EX,35.0,-4.0,39
1899299N16281,1899,NOT_NAMED,1899-10-29 00:00:00,21.3,-79.6,35,0.0,HU,70.0,1.0,8
1899299N16281,1899,NOT_NAMED,1899-10-29 03:00:00,21.6925,-79.55,0,0.0,HU,70.0,1.0,8
1899299N16281,1899,NOT_NAMED,1899-10-29 06:00:00,22.1,-79.5,0,0.0,HU,70.0,1.0,8
1899299N16281,1899,NOT_NAMED,1899-10-29 09:00:00,22.485,-79.4722,0,0.0,HU,65.0,1.0,8
1899299N16281,1899,NOT_NAMED,1899-10-31 09:00:00,33.6,-79.0,0,0.0,HU,95.0,2.0,18
1899299N16281,1899,NOT_NAMED,1899-10-31 12:00:00,34.5,-79.0,0,0.0,HU,75.0,1.0,18
1899299N16281,1899,NOT_NAMED,1899-10-31 15:00:00,35.3464,-78.7551,0,0.0,HU,65.0,1.0,18
1899299N16281,1899,NOT_NAMED,1899-10-31 18:00:00,36.2,-78.3,0,0.0,TS,55.0,0.0,20
1899299N16281,1899,NOT_NAMED,1899-10-31 21:00:00,37.1276,-77.7446,0,0.0,TS,52.0,0.0,21
1899299N16281,1899,NOT_NAMED,1899-11-01 00:00:00,38.1,-77.1,0,0.0,EX,50.0,-4.0,22
1899299N16281,1899,NOT_NAMED,1899-11-01 03:00:00,39.0839,-76.4989,0,0.0,EX,50.0,-4.0,22
1899299N16281,1899,NOT_NAMED,1899-11-01 06:00:00,40.1,-75.8,0,0.0,EX,50.0,-4.0,24
1899299N16281,1899,NOT_NAMED,1899-11-01 09:00:00,41.1796,-74.9176,0,0.0,EX,47.0,-4.0,25
1899299N16281,1899,NOT_NAMED,1899-11-01 12:00:00,42.2,-73.9,0,0.0,EX,45.0,-4.0,24
1899299N16281,1899,NOT_NAMED,1899-11-01 15:00:00,43.0431,-72.8624,0,0.0,EX,45.0,-4.0,23
1899299N16281,1899,NOT_NAMED,1899-11-01 18:00:00,43.8,-71.7,0,0.0,EX,45.0,-4.0,23
1899299N16281,1899,NOT_NAMED,1899-11-01 21:00:00,44.5703,-70.3942,0,0.0,EX,42.0,-4.0,25
1899299N16281,1899,NOT_NAMED,1899-11-02 00:00:00,45.3,-68.9,0,0.0,EX,40.0,-4.0,26
1899299N16281,1899,NOT_NAMED,1899-11-02 03:00:00,45.9845,-67.2518,0,0.0,EX,40.0,-4.0,28
1899299N16281,1899,NOT_NAMED,1899-11-02 06:00:00,46.6,-65.4,0,0.0,EX,40.0,-4.0,29
1899299N16281,1899,NOT_NAMED,1899-11-02 12:00:00,47.6,-61.2,86,0.0,EX,40.0,-4.0,33
1899299N16281,1899,NOT_NAMED,1899-11-02 15:00:00,48.0318,-58.6969,0,0.0,EX,40.0,-4.0,36
1899299N16281,1899,NOT_NAMED,1899-11-02 18:00:00,48.4,-55.9,0,0.0,EX,40.0,-4.0,39
1899311N12282,1899,NOT_NAMED,1899-11-08 15:00:00,17.515,-76.4926,44,0.0,TS,55.0,0.0,10
1899311N12282,1899,NOT_NAMED,1899-11-08 18:00:00,18.0,-76.5,0,0.0,TS,55.0,0.0,10
1899311N12282,1899,NOT_NAMED,1899-11-09 06:00:00,19.8,-76.7,22,0.0,TS,45.0,0.0,8
1899311N12282,1899,NOT_NAMED,1899-11-09 09:00:00,20.1824,-76.7519,0,0.0,TS,40.0,0.0,9
1899311N12282,1899,NOT_NAMED,1899-11-09 12:00:00,20.7,-76.7,0,0.0,TS,35.0,0.0,14
1900239N15318,1900,NOT_NAMED,1900-09-01 21:00:00,18.1425,-69.7426,35,0.0,TS,40.0,0.0,11
1900239N15318,1900,NOT_NAMED,1900-09-02 00:00:00,18.3,-70.3,0,0.0,TS,40.0,0.0,11
1900239N15318,1900,NOT_NAMED,1900-09-02 03:00:00,18.4998,-70.8075,0,0.0,TS,37.0,0.0,10
1900239N15318,1900,NOT_NAMED,1900-09-02 06:00:00,18.7,-71.3,0,0.0,TS,35.0,0.0,10
1900239N15318,1900,NOT_NAMED,1900-09-02 09:00:00,18.8574,-71.8076,0,0.0,TS,35.0,0.0,10
1900239N15318,1900,NOT_NAMED,1900-09-02 12:00:00,19.0,-72.3,0,0.0,TS,35.0,0.0,9
1900239N15318,1900,NOT_NAMED,1900-09-02 15:00:00,19.1573,-72.7575,0,0.0,TS,35.0,0.0,9
1900239N15318,1900,NOT_NAMED,1900-09-03 09:00:00,19.8426,-75.5224,11,0.0,TS,35.0,0.0,10
1900239N15318,1900,NOT_NAMED,1900-09-03 12:00:00,20.0,-76.0,0,0.0,TS,35.0,0.0,8
1900239N15318,1900,NOT_NAMED,1900-09-03 15:00:00,20.1498,-76.3301,0,0.0,TS,35.0,0.0,6
1900239N15318,1900,NOT_NAMED,1900-09-03 18:00:00,20.3,-76.6,0,0.0,TS,35.0,0.0,6
1900239N15318,1900,NOT_NAMED,1900-09-03 21:00:00,20.4425,-76.9076,0,0.0,TS,35.0,0.0,6
1900239N15318,1900,NOT_NAMED,1900-09-04 00:00:00,20.6,-77.2,0,0.0,TS,35.0,0.0,6
1900239N15318,1900,NOT_NAMED,1900-09-04 03:00:00,20.7999,-77.45,0,0.0,TS,35.0,0.0,6
1900239N15318,1900,NOT_NAMED,1900-09-04 06:00:00,21.0,-77.7,0,0.0,TS,35.0,0.0,6
