storm_id,year,name,iso_time,latitude,longitude,dist2land(km),landfall(km),usa_status,usa_wind,storm_category,storm_speed(knots),geometry,state,county
1893271N16278,1893,NOT_NAMED,1893-10-04 00:00:00,33.8667,-81.9,0,0.0,TS,40.0,0.0,18.0,POINT (-81.90000000000001 33.8667),South Carolina,Edgefield
1893271N16278,1893,NOT_NAMED,1893-10-04 03:00:00,34.1712,-80.863,0,0.0,TS,40.0,0.0,18.0,POINT (-80.863 34.1712),South Carolina,Richland
1893271N16278,1893,NOT_NAMED,1893-10-04 06:00:00,34.4667,-79.8667,0,0.0,TS,40.0,0.0,17.0,POINT (-79.86669999999999 34.4667),South Carolina,Darlington
1893271N16278,1893,NOT_NAMED,1893-10-04 09:00:00,34.7595,-78.9614,0,0.0,TS,37.0,0.0,16.0,POINT (-78.9614 34.7595),North Carolina,Robeson
1893271N16278,1893,NOT_NAMED,1893-10-04 12:00:00,35.0,-78.0667,0,0.0,TS,35.0,0.0,16.0,POINT (-78.0667 35),North Carolina,Duplin
1893271N16278,1893,NOT_NAMED,1893-10-04 15:00:00,35.1611,-77.0982,0,0.0,TS,35.0,0.0,16.0,POINT (-77.09820000000001 35.1611),North Carolina,Craven
1893294N18278,1893,NOT_NAMED,1893-10-23 11:00:00,38.1,-75.6,0,0.0,TS,45.0,0.0,23.0,POINT (-75.59999999999999 38.1),Maryland,Somerset
1893294N18278,1893,NOT_NAMED,1893-10-23 12:00:00,38.4,-75.9,0,0.0,TS,40.0,0.0,23.0,POINT (-75.90000000000001 38.4),Maryland,Dorchester
1893294N18278,1893,NOT_NAMED,1893-10-23 15:00:00,39.229,-76.9143,0,0.0,TS,37.0,0.0,23.0,POINT (-76.9143 39.229),Maryland,Howard
1894216N18274,1894,NOT_NAMED,1894-08-07 21:00:00,30.3832,-87.5485,0,0.0,TS,47.0,0.0,3.0,POINT (-87.5485 30.3832),Alabama,Baldwin
1894216N18274,1894,NOT_NAMED,1894-08-08 00:00:00,30.5333,-87.6667,0,0.0,TS,45.0,0.0,4.0,POINT (-87.66670000000001 30.5333),Alabama,Baldwin
1894216N18274,1894,NOT_NAMED,1894-08-08 03:00:00,30.6934,-87.9082,0,0.0,TS,42.0,0.0,5.0,POINT (-87.90819999999999 30.6934),Alabama,Baldwin
1894216N18274,1894,NOT_NAMED,1894-08-08 06:00:00,30.8333,-88.2,0,0.0,TS,40.0,0.0,5.0,POINT (-88.2 30.8333),Alabama,Mobile
1894216N18274,1894,NOT_NAMED,1894-08-08 09:00:00,30.9316,-88.4601,0,0.0,TS,37.0,0.0,5.0,POINT (-88.4601 30.9316),Mississippi,George
1894216N18274,1894,NOT_NAMED,1894-08-08 12:00:00,31.0,-88.7,0,0.0,TS,35.0,0.0,4.0,POINT (-88.7 31),Mississippi,Greene
1894216N18274,1894,NOT_NAMED,1894-08-08 15:00:00,31.0549,-88.9076,0,0.0,TS,32.0,-1.0,4.0,POINT (-88.9076 31.0549),Mississippi,Perry
1894216N18274,1894,NOT_NAMED,1894-08-08 18:00:00,31.1,-89.1,0,0.0,TD,30.0,-1.0,3.0,POINT (-89.09999999999999 31.1),Mississippi,Perry
1894216N18274,1894,NOT_NAMED,1894-08-08 21:00:00,31.15,-89.3,0,0.0,TD,30.0,-1.0,4.0,POINT (-89.3 31.15),Mississippi,Forrest
1894216N18274,1894,NOT_NAMED,1894-08-09 00:00:00,31.2,-89.5,0,0.0,TD,30.0,-1.0,3.0,POINT (-89.5 31.2),Mississippi,Lamar
1894216N18274,1894,NOT_NAMED,1894-08-09 03:00:00,31.2424,-89.6851,0,0.0,TD,27.0,-1.0,4.0,POINT (-89.68510000000001 31.2424),Mississippi,Marion
1894216N18274,1894,NOT_NAMED,1894-08-09 06:00:00,31.3,-89.9,0,0.0,TD,25.0,-1.0,4.0,POINT (-89.90000000000001 31.3),Mississippi,Marion
1894216N18274,1894,NOT_NAMED,1894-08-09 09:00:00,31.3923,-90.1551,0,0.0,TD,25.0,-1.0,5.0,POINT (-90.1551 31.3923),Mississippi,Lawrence
1894216N18274,1894,NOT_NAMED,1894-08-09 12:00:00,31.5,-90.5,0,0.0,TD,25.0,-1.0,7.0,POINT (-90.5 31.5),Mississippi,Lincoln
1894216N18274,1894,NOT_NAMED,1894-08-09 15:00:00,31.6031,-90.9648,0,0.0,TD,25.0,-1.0,9.0,POINT (-90.9648 31.6031),Mississippi,Franklin
1894261N13311,1894,NOT_NAMED,1894-09-25 21:00:00,26.7584,-82.0213,0,0.0,HU,83.0,2.0,12.0,POINT (-82.0213 26.7584),Florida,Lee
1894261N13311,1894,NOT_NAMED,1894-09-26 00:00:00,27.3667,-81.8667,0,0.0,HU,75.0,1.0,12.0,POINT (-81.86669999999999 27.3667),Florida,Hardee
1894261N13311,1894,NOT_NAMED,1894-09-26 03:00:00,27.9057,-81.77,0,0.0,HU,67.0,1.0,11.0,POINT (-81.77 27.9057),Florida,Polk
1894261N13311,1894,NOT_NAMED,1894-09-26 06:00:00,28.4,-81.6667,0,0.0,TS,60.0,0.0,10.0,POINT (-81.66670000000001 28.4),Florida,Lake
1894261N13311,1894,NOT_NAMED,1894-09-26 09:00:00,28.8742,-81.5216,0,0.0,TS,62.0,0.0,10.0,POINT (-81.52160000000001 28.8742),Florida,Lake
1894261N13311,1894,NOT_NAMED,1894-09-26 12:00:00,29.3333,-81.3667,0,0.0,HU,65.0,1.0,10.0,POINT (-81.36669999999999 29.3333),Florida,Flagler
1894261N13311,1894,NOT_NAMED,1894-09-27 09:00:00,32.6396,-80.5703,0,0.0,HU,75.0,1.0,10.0,POINT (-80.5703 32.6396),South Carolina,Colleton
1894261N13311,1894,NOT_NAMED,1894-09-27 12:00:00,33.0,-80.3,0,0.0,HU,70.0,1.0,9.0,POINT (-80.3 33),South Carolina,Dorchester
1894261N13311,1894,NOT_NAMED,1894-09-27 15:00:00,33.3948,-79.8885,0,0.0,HU,67.0,1.0,10.0,POINT (-79.88849999999999 33.3948),South Carolina,Berkeley
1894261N13311,1894,NOT_NAMED,1894-09-27 18:00:00,33.7,-79.4,0,0.0,HU,65.0,1.0,9.0,POINT (-79.40000000000001 33.7),South Carolina,Williamsburg
1894261N13311,1894,NOT_NAMED,1894-09-27 21:00:00,33.8723,-78.9493,0,0.0,HU,62.0,0.0,8.0,POINT (-78.94929999999999 33.8723),South Carolina,Horry
1894261N13311,1894,NOT_NAMED,1894-09-28 00:00:00,34.0,-78.5,0,0.0,TS,60.0,0.0,8.0,POINT (-78.5 34),North Carolina,Brunswick
1894261N13311,1894,NOT_NAMED,1894-09-28 03:00:00,34.1998,-78.05,0,0.0,TS,60.0,0.0,8.0,POINT (-78.05 34.1998),North Carolina,Brunswick
1894261N13311,1894,NOT_NAMED,1894-09-28 15:00:00,34.9272,-76.4696,0,0.0,TS,60.0,0.0,6.0,POINT (-76.4696 34.9272),North Carolina,Carteret
1894261N13311,1894,NOT_NAMED,1894-09-28 21:00:00,35.485,-76.05,0,0.0,TS,60.0,0.0,7.0,POINT (-76.05 35.485),North Carolina,Hyde
1894261N13311,1894,NOT_NAMED,1894-09-29 00:00:00,35.8,-75.8,0,0.0,TS,60.0,0.0,8.0,POINT (-75.8 35.8),North Carolina,Dare
1894270N12284,1894,NOT_NAMED,1894-10-09 03:00:00,29.9664,-85.43299999999999,0,0.0,HU,105.0,3.0,18.0,POINT (-85.43299999999999 29.9664),Florida,Bay
1894270N12284,1894,NOT_NAMED,1894-10-09 06:00:00,30.4667,-84.6,0,0.0,HU,85.0,2.0,17.0,POINT (-84.59999999999999 30.4667),Florida,Gadsden
1894270N12284,1894,NOT_NAMED,1894-10-09 09:00:00,30.9265,-83.7759,0,0.0,HU,77.0,1.0,18.0,POINT (-83.77589999999999 30.9265),Georgia,Thomas
1894270N12284,1894,NOT_NAMED,1894-10-09 12:00:00,31.4667,-82.8333,0,0.0,HU,70.0,1.0,22.0,POINT (-82.83329999999999 31.4667),Georgia,Coffee
1894270N12284,1894,NOT_NAMED,1894-10-09 15:00:00,32.1432,-81.6413,0,0.0,HU,65.0,1.0,26.0,POINT (-81.6413 32.1432),Georgia,Bryan
1894270N12284,1894,NOT_NAMED,1894-10-09 18:00:00,33.0,-80.3,0,0.0,TS,60.0,0.0,30.0,POINT (-80.3 33),South Carolina,Dorchester
1894270N12284,1894,NOT_NAMED,1894-10-09 21:00:00,34.051,-78.8619,0,0.0,TS,60.0,0.0,32.0,POINT (-78.86190000000001 34.051),South Carolina,Horry
1894270N12284,1894,NOT_NAMED,1894-10-10 00:00:00,35.2,-77.5,0,0.0,TS,60.0,0.0,30.0,POINT (-77.5 35.2),North Carolina,Jones
1894270N12284,1894,NOT_NAMED,1894-10-10 03:00:00,36.3132,-76.3996,0,0.0,TS,62.0,0.0,27.0,POINT (-76.39960000000001 36.3132),North Carolina,Pasquotank
1894270N12284,1894,NOT_NAMED,1894-10-10 18:00:00,42.0,-71.9,0,0.0,TS,55.0,0.0,31.0,POINT (-71.90000000000001 42),Connecticut,Windham
1894270N12284,1894,NOT_NAMED,1894-10-10 21:00:00,43.3808,-70.9891,0,0.0,TS,50.0,0.0,31.0,POINT (-70.98909999999999 43.3808),New Hampshire,Strafford
1894270N12284,1894,NOT_NAMED,1894-10-11 00:00:00,44.8,-70.2,0,0.0,EX,45.0,-4.0,30.0,POINT (-70.2 44.8),Maine,Franklin
1894270N12284,1894,NOT_NAMED,1894-10-11 03:00:00,46.2286,-69.5365,0,0.0,EX,45.0,-4.0,29.0,POINT (-69.5365 46.2286),Maine,Piscataquis
1895160N37291,1895,NOT_NAMED,1895-06-11 12:00:00,34.5,-77.5,0,0.0,,,-1.0,8.0,POINT (-77.5 34.5),North Carolina,Onslow
1895160N37291,1895,NOT_NAMED,1895-06-11 15:00:00,34.6599,-77.8508,0,0.0,,,-1.0,6.0,POINT (-77.85080000000001 34.6599),North Carolina,Pender
1895160N37291,1895,NOT_NAMED,1895-06-11 18:00:00,34.7,-78.2,0,0.0,,,-1.0,6.0,POINT (-78.2 34.7),North Carolina,Sampson
1895160N37291,1895,NOT_NAMED,1895-06-11 21:00:00,34.7999,-78.5501,0,0.0,,,-1.0,6.0,POINT (-78.5501 34.7999),North Carolina,Bladen
1895160N37291,1895,NOT_NAMED,1895-06-12 00:00:00,34.9,-78.9,0,0.0,,,-1.0,6.0,POINT (-78.90000000000001 34.9),North Carolina,Cumberland
1895160N37291,1895,NOT_NAMED,1895-06-12 03:00:00,34.9999,-79.2501,0,0.0,,,-1.0,6.0,POINT (-79.2501 34.9999),North Carolina,Hoke
1895160N37291,1895,NOT_NAMED,1895-06-12 06:00:00,35.1,-79.6,0,0.0,,,-1.0,6.0,POINT (-79.59999999999999 35.1),North Carolina,Richmond
1895160N37291,1895,NOT_NAMED,1895-06-12 09:00:00,35.2002,-79.9498,0,0.0,,,-1.0,6.0,POINT (-79.9498 35.2002),North Carolina,Montgomery
1895226N27269,1895,NOT_NAMED,1895-08-16 18:00:00,30.7333,-88.5333,0,0.0,TS,40.0,0.0,7.0,POINT (-88.5333 30.7333),Mississippi,Jackson
1895226N27269,1895,NOT_NAMED,1895-08-16 21:00:00,31.0402,-88.4477,0,0.0,TS,37.0,0.0,7.0,POINT (-88.4477 31.0402),Mississippi,Greene
1895226N27269,1895,NOT_NAMED,1895-08-17 00:00:00,31.3667,-88.3667,0,0.0,TS,35.0,0.0,7.0,POINT (-88.36669999999999 31.3667),Alabama,Washington
1895226N27269,1895,NOT_NAMED,1895-08-17 03:00:00,31.7517,-88.2784,0,0.0,TS,32.0,-1.0,8.0,POINT (-88.2784 31.7517),Alabama,Choctaw
1895226N27269,1895,NOT_NAMED,1895-08-17 06:00:00,32.1667,-88.2,0,0.0,TD,30.0,-1.0,8.0,POINT (-88.2 32.1667),Alabama,Choctaw
1895226N27269,1895,NOT_NAMED,1895-08-17 09:00:00,32.5833,-88.1523,0,0.0,TD,27.0,-1.0,8.0,POINT (-88.1523 32.5833),Alabama,Sumter
1895226N27269,1895,NOT_NAMED,1895-08-17 12:00:00,33.0,-88.1,0,0.0,TD,25.0,-1.0,8.0,POINT (-88.09999999999999 33),Alabama,Greene
1895226N27269,1895,NOT_NAMED,1895-08-17 15:00:00,33.4042,-88.012,0,0.0,TD,25.0,-1.0,8.0,POINT (-88.012 33.4042),Alabama,Pickens
1895275N17277,1895,NOT_NAMED,1895-10-07 04:00:00,29.3,-94.8,9,0.0,TS,35.0,0.0,22.0,POINT (-94.8 29.3),Texas,Galveston
1895275N17277,1895,NOT_NAMED,1895-10-07 06:00:00,29.9,-94.4,0,0.0,TD,30.0,-1.0,24.0,POINT (-94.40000000000001 29.9),Texas,Jefferson
1895275N17277,1895,NOT_NAMED,1895-10-07 09:00:00,31.0369,-93.59299999999999,0,0.0,TD,27.0,-1.0,29.0,POINT (-93.59299999999999 31.0369),Texas,Newton
1895286N19266,1895,NOT_NAMED,1895-10-16 15:00:00,25.9379,-80.8131,0,0.0,TS,32.0,-1.0,15.0,POINT (-80.81310000000001 25.9379),Florida,Miami-Dade
1895286N19266,1895,NOT_NAMED,1895-10-16 18:00:00,26.4,-80.2,0,0.0,TD,30.0,-1.0,16.0,POINT (-80.2 26.4),Florida,Palm Beach
1896187N21279,1896,NOT_NAMED,1896-07-07 18:00:00,30.5333,-86.2333,0,0.0,HU,85.0,2.0,12.0,POINT (-86.2333 30.5333),Florida,Walton
1896187N21279,1896,NOT_NAMED,1896-07-07 21:00:00,31.0172,-85.7749,0,0.0,HU,72.0,1.0,13.0,POINT (-85.7749 31.0172),Alabama,Geneva
1896187N21279,1896,NOT_NAMED,1896-07-08 00:00:00,31.5667,-85.2333,0,0.0,TS,60.0,0.0,13.0,POINT (-85.2333 31.5667),Alabama,Henry
1896187N21279,1896,NOT_NAMED,1896-07-08 03:00:00,31.9932,-84.751,0,0.0,TS,52.0,0.0,12.0,POINT (-84.751 31.9932),Georgia,Stewart
1896187N21279,1896,NOT_NAMED,1896-07-08 06:00:00,32.4,-84.3,0,0.0,TS,45.0,0.0,11.0,POINT (-84.3 32.4),Georgia,Taylor
1896187N21279,1896,NOT_NAMED,1896-07-08 09:00:00,32.8148,-83.8842,0,0.0,TS,40.0,0.0,11.0,POINT (-83.88420000000001 32.8148),Georgia,Crawford
1896187N21279,1896,NOT_NAMED,1896-07-08 12:00:00,33.3,-83.5,0,0.0,TS,35.0,0.0,13.0,POINT (-83.5 33.3),Georgia,Putnam
1896187N21279,1896,NOT_NAMED,1896-07-08 15:00:00,33.8827,-83.0428,0,0.0,TS,32.0,-1.0,14.0,POINT (-83.0428 33.8827),Georgia,Oglethorpe
1896187N21279,1896,NOT_NAMED,1896-07-08 18:00:00,34.6,-82.7667,0,0.0,TD,30.0,-1.0,16.0,POINT (-82.7667 34.6),South Carolina,Anderson
1896187N21279,1896,NOT_NAMED,1896-07-08 21:00:00,35.4399,-82.8676,0,0.0,TD,30.0,-1.0,18.0,POINT (-82.8676 35.4399),North Carolina,Haywood
1896187N21279,1896,NOT_NAMED,1896-07-09 00:00:00,36.4,-83.2,0,0.0,TD,30.0,-1.0,21.0,POINT (-83.2 36.4),Tennessee,Hawkins
1896187N21279,1896,NOT_NAMED,1896-07-09 03:00:00,37.428000000000004,-83.6296,0,0.0,TD,30.0,-1.0,22.0,POINT (-83.6296 37.428),Kentucky,Owsley
1896187N21279,1896,NOT_NAMED,1896-07-09 06:00:00,38.5,-84.0,0,0.0,TD,30.0,-1.0,22.0,POINT (-84 38.5),Kentucky,Robertson
1896187N21279,1896,NOT_NAMED,1896-07-09 09:00:00,39.5947,-84.0771,0,0.0,TD,27.0,-1.0,21.0,POINT (-84.0771 39.5947),Ohio,Greene
1896187N21279,1896,NOT_NAMED,1896-07-09 12:00:00,40.6,-84.0,0,0.0,TD,25.0,-1.0,18.0,POINT (-84 40.6),Ohio,Auglaize
1896187N21279,1896,NOT_NAMED,1896-07-09 15:00:00,41.3949,-83.9225,0,0.0,TD,25.0,-1.0,15.0,POINT (-83.9225 41.3949),Ohio,Henry
1896187N21279,1896,NOT_NAMED,1896-07-09 18:00:00,42.1,-83.8,0,0.0,TD,25.0,-1.0,15.0,POINT (-83.8 42.1),Michigan,Washtenaw
1896187N21279,1896,NOT_NAMED,1896-07-09 21:00:00,42.85,-83.6502,0,0.0,TD,25.0,-1.0,15.0,POINT (-83.6502 42.85),Michigan,Oakland
1896187N21279,1896,NOT_NAMED,1896-07-10 00:00:00,43.6,-83.5,0,0.0,TD,25.0,-1.0,15.0,POINT (-83.5 43.6),Michigan,Tuscola
1896187N21279,1896,NOT_NAMED,1896-07-10 03:00:00,44.3424,-83.3991,0,0.0,TD,25.0,-1.0,15.0,POINT (-83.3991 44.3424),Michigan,Iosco
1896243N14300,1896,NOT_NAMED,1896-09-10 15:00:00,41.6595,-70.208,0,0.0,HU,63.0,0.0,9.0,POINT (-70.208 41.6595),Massachusetts,Barnstable
1896243N14300,1896,NOT_NAMED,1896-09-11 06:00:00,43.9273,-69.6364,0,0.0,EX,45.0,-4.0,9.0,POINT (-69.63639999999999 43.9273),Maine,Lincoln
1896243N14300,1896,NOT_NAMED,1896-09-11 09:00:00,44.3595,-69.5318,0,0.0,EX,42.0,-4.0,9.0,POINT (-69.5318 44.3595),Maine,Kennebec
1896243N14300,1896,NOT_NAMED,1896-09-11 12:00:00,44.8,-69.3714,0,0.0,EX,40.0,-4.0,9.0,POINT (-69.37139999999999 44.8),Maine,Somerset
1896243N14300,1896,NOT_NAMED,1896-09-11 15:00:00,45.2502,-69.3085,0,0.0,EX,40.0,-4.0,9.0,POINT (-69.3085 45.2502),Maine,Piscataquis
1896266N17298,1896,NOT_NAMED,1896-09-29 12:00:00,29.6,-82.9,0,0.0,HU,100.0,3.0,27.0,POINT (-82.90000000000001 29.6),Florida,Gilchrist
1896266N17298,1896,NOT_NAMED,1896-09-29 15:00:00,30.8011,-82.1243,0,0.0,HU,92.0,2.0,30.0,POINT (-82.12430000000001 30.8011),Georgia,Charlton
1896266N17298,1896,NOT_NAMED,1896-09-29 18:00:00,32.2,-81.2,0,0.0,HU,85.0,2.0,35.0,POINT (-81.2 32.2),Georgia,Chatham
1896266N17298,1896,NOT_NAMED,1896-09-29 21:00:00,33.8618,-80.1301,0,0.0,HU,77.0,1.0,39.0,POINT (-80.1301 33.8618),South Carolina,Clarendon
1896266N17298,1896,NOT_NAMED,1896-09-30 00:00:00,35.7,-79.2,0,0.0,HU,70.0,1.0,40.0,POINT (-79.2 35.7),North Carolina,Chatham
1896266N17298,1896,NOT_NAMED,1896-09-30 03:00:00,37.6733,-78.6614,0,0.0,HU,65.0,1.0,38.0,POINT (-78.6614 37.6733),Virginia,Buckingham
1896266N17298,1896,NOT_NAMED,1896-09-30 06:00:00,39.5,-78.5,0,0.0,EX,60.0,-4.0,32.0,POINT (-78.5 39.5),West Virginia,Hampshire
1896266N17298,1896,NOT_NAMED,1896-09-30 09:00:00,40.8882,-78.6593,0,0.0,EX,55.0,-4.0,25.0,POINT (-78.6593 40.8882),Pennsylvania,Clearfield
1896281N23269,1896,NOT_NAMED,1896-10-09 03:00:00,26.5316,-81.7605,0,0.0,TS,47.0,0.0,15.0,POINT (-81.76049999999999 26.5316),Florida,Lee
1896281N23269,1896,NOT_NAMED,1896-10-09 06:00:00,27.0,-81.1,0,0.0,TS,40.0,0.0,14.0,POINT (-81.09999999999999 27),Florida,Glades
1896281N23269,1896,NOT_NAMED,1896-10-09 09:00:00,27.4089,-80.5125,0,0.0,TS,37.0,0.0,13.0,POINT (-80.5125 27.4089),Florida,St. Lucie
1897253N24280,1897,NOT_NAMED,1897-09-13 06:00:00,29.8333,-94.0333,0,0.0,HU,75.0,1.0,15.0,POINT (-94.0333 29.8333),Texas,Jefferson
1897253N24280,1897,NOT_NAMED,1897-09-13 09:00:00,30.0948,-94.8302,0,0.0,HU,62.0,0.0,15.0,POINT (-94.8302 30.0948),Texas,Liberty
1897253N24280,1897,NOT_NAMED,1897-09-13 12:00:00,30.3667,-95.6,0,0.0,TS,50.0,0.0,15.0,POINT (-95.59999999999999 30.3667),Texas,Montgomery
1897253N24280,1897,NOT_NAMED,1897-09-13 15:00:00,30.7362,-96.427,0,0.0,TS,45.0,0.0,17.0,POINT (-96.42700000000001 30.7362),Texas,Brazos
1897262N21270,1897,NOT_NAMED,1897-09-21 02:00:00,27.1659,-81.8538,0,0.0,TS,60.0,0.0,12.0,POINT (-81.85380000000001 27.1659),Florida,DeSoto
1897262N21270,1897,NOT_NAMED,1897-09-21 03:00:00,27.3151,-81.7487,0,0.0,TS,57.0,0.0,10.0,POINT (-81.7487 27.3151),Florida,DeSoto
1897262N21270,1897,NOT_NAMED,1897-09-21 06:00:00,27.7,-81.4667,0,0.0,TS,50.0,0.0,10.0,POINT (-81.4667 27.7),Florida,Polk
1897262N21270,1897,NOT_NAMED,1897-09-21 09:00:00,28.1605,-81.179,0,0.0,TS,47.0,0.0,11.0,POINT (-81.179 28.1605),Florida,Osceola
1897262N21270,1897,NOT_NAMED,1897-09-21 12:00:00,28.6333,-80.9,0,0.0,TS,45.0,0.0,11.0,POINT (-80.90000000000001 28.6333),Florida,Brevard
1897262N21270,1897,NOT_NAMED,1897-09-23 06:00:00,34.7667,-76.7,0,0.0,TS,60.0,0.0,8.0,POINT (-76.7 34.7667),North Carolina,Carteret
1897262N21270,1897,NOT_NAMED,1897-09-23 12:00:00,35.5667,-76.1,0,0.0,TS,60.0,0.0,13.0,POINT (-76.09999999999999 35.5667),North Carolina,Hyde
1897262N21270,1897,NOT_NAMED,1897-09-24 12:00:00,41.0,-72.5,0,0.0,TS,45.0,0.0,19.0,POINT (-72.5 41),New York,Suffolk
1897262N21270,1897,NOT_NAMED,1897-09-24 15:00:00,42.028999999999996,-71.673,0,0.0,TS,40.0,0.0,28.0,POINT (-71.673 42.029),Massachusetts,Worcester
1897262N21270,1897,NOT_NAMED,1897-09-24 18:00:00,43.3,-70.6,0,0.0,TS,35.0,0.0,32.0,POINT (-70.59999999999999 43.3),Maine,York
1897262N21270,1897,NOT_NAMED,1897-09-24 21:00:00,44.5418,-68.9142,0,0.0,TS,32.0,-1.0,38.0,POINT (-68.91419999999999 44.5418),Maine,Waldo
1897296N25283,1897,NOT_NAMED,1897-10-25 23:00:00,36.1,-75.8,0,0.0,TS,55.0,0.0,10.0,POINT (-75.8 36.1),North Carolina,Currituck
1897296N25283,1897,NOT_NAMED,1897-10-26 00:00:00,35.9,-75.8,0,0.0,TS,50.0,0.0,11.0,POINT (-75.8 35.9),North Carolina,Dare
1898214N27280,1898,NOT_NAMED,1898-08-02 03:00:00,26.8334,-80.6665,0,0.0,TS,35.0,0.0,15.0,POINT (-80.6665 26.8334),Florida,Palm Beach
1898214N27280,1898,NOT_NAMED,1898-08-02 06:00:00,27.1667,-81.4,0,0.0,TD,30.0,-1.0,14.0,POINT (-81.40000000000001 27.1667),Florida,Highlands
1898214N27280,1898,NOT_NAMED,1898-08-02 09:00:00,27.4862,-82.09899999999999,0,0.0,TD,32.0,-1.0,14.0,POINT (-82.09899999999999 27.4862),Florida,Manatee
1898214N27280,1898,NOT_NAMED,1898-08-02 12:00:00,27.8333,-82.7333,0,0.0,TS,35.0,0.0,13.0,POINT (-82.7333 27.8333),Florida,Pinellas
1898214N27280,1898,NOT_NAMED,1898-08-03 03:00:00,29.9808,-85.329,0,0.0,HU,60.0,0.0,12.0,POINT (-85.32899999999999 29.9808),Florida,Gulf
1898214N27280,1898,NOT_NAMED,1898-08-03 06:00:00,30.4,-85.9,0,0.0,TS,50.0,0.0,12.0,POINT (-85.90000000000001 30.4),Florida,Bay
1898214N27280,1898,NOT_NAMED,1898-08-03 09:00:00,30.8456,-86.3534,0,0.0,TS,42.0,0.0,11.0,POINT (-86.35339999999999 30.8456),Florida,Walton
1898214N27280,1898,NOT_NAMED,1898-08-03 12:00:00,31.2667,-86.7667,0,0.0,TS,35.0,0.0,10.0,POINT (-86.7667 31.2667),Alabama,Conecuh
1898214N27280,1898,NOT_NAMED,1898-08-03 15:00:00,31.6086,-87.1681,0,0.0,TS,30.0,-1.0,9.0,POINT (-87.1681 31.6086),Alabama,Monroe
1898242N27283,1898,NOT_NAMED,1898-08-31 09:00:00,32.2244,-81.0603,0,0.0,HU,68.0,1.0,7.0,POINT (-81.0603 32.2244),South Carolina,Jasper
1898242N27283,1898,NOT_NAMED,1898-08-31 12:00:00,32.4,-81.4,0,0.0,TS,60.0,0.0,7.0,POINT (-81.40000000000001 32.4),Georgia,Effingham
1898242N27283,1898,NOT_NAMED,1898-08-31 15:00:00,32.5376,-81.7692,0,0.0,TS,55.0,0.0,7.0,POINT (-81.7692 32.5376),Georgia,Bulloch
1898242N27283,1898,NOT_NAMED,1898-08-31 18:00:00,32.6333,-82.1667,0,0.0,TS,50.0,0.0,7.0,POINT (-82.16670000000001 32.6333),Georgia,Emanuel
1898242N27283,1898,NOT_NAMED,1898-08-31 21:00:00,32.7049,-82.5735,0,0.0,TS,47.0,0.0,7.0,POINT (-82.5735 32.7049),Georgia,Johnson
1898242N27283,1898,NOT_NAMED,1898-09-01 00:00:00,32.7667,-83.0,0,0.0,TS,45.0,0.0,7.0,POINT (-83 32.7667),Georgia,Wilkinson
1898242N27283,1898,NOT_NAMED,1898-09-01 03:00:00,32.8473,-83.435,0,0.0,TS,42.0,0.0,8.0,POINT (-83.435 32.8473),Georgia,Twiggs
1898242N27283,1898,NOT_NAMED,1898-09-01 06:00:00,32.9333,-83.9,0,0.0,TS,40.0,0.0,8.0,POINT (-83.90000000000001 32.9333),Georgia,Monroe
1898242N27283,1898,NOT_NAMED,1898-09-01 09:00:00,33.0065,-84.402,0,0.0,TS,37.0,0.0,8.0,POINT (-84.402 33.0065),Georgia,Pike
1898242N27283,1898,NOT_NAMED,1898-09-01 12:00:00,33.16,-84.86,0,0.0,TS,35.0,0.0,8.0,POINT (-84.86 33.16),Georgia,Meriwether
1898242N27283,1898,NOT_NAMED,1898-09-01 15:00:00,33.3641,-85.2586,0,0.0,TS,32.0,-1.0,7.0,POINT (-85.2586 33.3641),Georgia,Heard
1898242N27283,1898,NOT_NAMED,1898-09-01 18:00:00,33.7,-85.4667,0,0.0,TD,30.0,-1.0,11.0,POINT (-85.4667 33.7),Alabama,Cleburne
1898242N27283,1898,NOT_NAMED,1898-09-01 21:00:00,34.4849,-85.1371,0,0.0,TD,,-1.0,13.0,POINT (-85.1371 34.4849),Georgia,Floyd
1898242N27283,1898,NOT_NAMED,1898-09-02 00:00:00,35.0,-85.3,0,0.0,,,-1.0,8.0,POINT (-85.3 35),Tennessee,Hamilton
1898242N27283,1898,NOT_NAMED,1898-09-02 03:00:00,35.2874,-85.4154,0,0.0,,,-1.0,5.0,POINT (-85.41540000000001 35.2874),Tennessee,Sequatchie
1898242N27283,1898,NOT_NAMED,1898-09-02 06:00:00,35.5,-85.5,0,0.0,,,-1.0,5.0,POINT (-85.5 35.5),Tennessee,Sequatchie
1898242N27283,1898,NOT_NAMED,1898-09-02 09:00:00,35.7375,-85.5947,0,0.0,,,-1.0,5.0,POINT (-85.5947 35.7375),Tennessee,Van Buren
1898245N14281,1898,NOT_NAMED,1898-09-12 06:00:00,29.6,-92.0,9,0.0,,,-1.0,3.0,POINT (-92 29.6),Louisiana,Iberia
1898245N14281,1898,NOT_NAMED,1898-09-12 12:00:00,29.8,-92.2,0,0.0,,,-1.0,4.0,POINT (-92.2 29.8),Louisiana,Vermilion
1898245N14281,1898,NOT_NAMED,1898-09-12 15:00:00,29.9925,-92.3074,0,0.0,,,-1.0,4.0,POINT (-92.3074 29.9925),Louisiana,Vermilion
