storm_id,year,name,iso_time,nature,latitude,longitude,wmo_wind(knots),wmo_pressure(mb),wmo_agency,dist2land(km),landfall(km),usa_lat,usa_lon,usa_status,usa_wind,usa_pres,storm_category,sea_height(ft),storm_speed(knots),storm_direction(degrees)
1960210N28275,1960,BRENDA,1960-07-30 18:00:00,TS,40.5,-73.8,50.0,991.0,hurdat_atl,8,0.0,40.5,-73.8,tropical storm,50,991.0,0.0,,26,35
1960210N28275,1960,BRENDA,1960-07-30 21:00:00,TS,41.661,-72.7017,,,,0,0.0,41.661,-72.7017,tropical storm,45,991.0,0.0,,30,35
1960210N28275,1960,BRENDA,1960-07-31 00:00:00,TS,43.0,-71.5,40.0,991.0,hurdat_atl,0,0.0,43.0,-71.5,tropical storm,40,991.0,0.0,,32,33
1960210N28275,1960,BRENDA,1960-07-31 03:00:00,TS,44.3889,-70.2827,,,,0,0.0,44.3889,-70.2827,tropical storm,37,991.0,0.0,,34,28
1960210N28275,1960,BRENDA,1960-07-31 06:00:00,ET,46.0,-69.3,35.0,992.0,hurdat_atl,0,0.0,46.0,-69.3,extratropical systems,35,992.0,-4.0,,37,16
1960210N28275,1960,BRENDA,1960-07-31 09:00:00,ET,47.9234,-68.7997,,,,0,0.0,47.9234,-68.7997,extratropical systems,35,991.0,-4.0,,40,7
1960210N28275,1960,BRENDA,1960-07-31 12:00:00,ET,50.0,-68.6,35.0,990.0,hurdat_atl,0,0.0,50.0,-68.6,extratropical systems,35,990.0,-4.0,,41,4
1960210N28275,1960,BRENDA,1960-07-31 15:00:00,ET,51.9997,-68.3567,,,,0,0.0,51.9997,-68.3567,extratropical systems,35,988.0,-4.0,,40,3
1960210N28275,1960,BRENDA,1960-07-31 18:00:00,ET,54.0,-68.3,35.0,986.0,hurdat_atl,0,0.0,54.0,-68.3,extratropical systems,35,986.0,-4.0,,41,359
1960210N28275,1960,BRENDA,1960-07-31 21:00:00,ET,56.1122,-68.5225,,,,0,0.0,56.1122,-68.5225,extratropical systems,37,981.0,-4.0,,40,355
1960210N28275,1960,BRENDA,1960-08-01 00:00:00,ET,58.0,-68.9,40.0,977.0,hurdat_atl,0,0.0,58.0,-68.9,extratropical systems,40,977.0,-4.0,,34,355
1960210N28275,1960,BRENDA,1960-08-02 12:00:00,ET,56.0,-80.0,35.0,983.0,hurdat_atl,11,0.0,56.0,-80.0,extratropical systems,35,983.0,-4.0,,16,141
1960210N28275,1960,BRENDA,1960-08-02 15:00:00,ET,55.6024,-78.4049,,,,50,0.0,55.6024,-78.4049,extratropical systems,32,983.0,-4.0,,23,102
1960210N28275,1960,BRENDA,1960-08-02 18:00:00,ET,55.5,-76.0,30.0,984.0,hurdat_atl,0,0.0,55.5,-76.0,extratropical systems,30,984.0,-4.0,,28,93
1960210N28275,1960,BRENDA,1960-08-02 21:00:00,ET,55.4548,-73.4296,,,,0,0.0,55.4548,-73.4296,extratropical systems,30,984.0,-4.0,,28,90
1960210N28275,1960,BRENDA,1960-08-03 00:00:00,ET,55.5,-71.0,30.0,984.0,hurdat_atl,0,0.0,55.5,-71.0,extratropical systems,30,984.0,-4.0,,24,87
1960210N28275,1960,BRENDA,1960-08-03 03:00:00,ET,55.5729,-69.2024,,,,0,0.0,55.5729,-69.2024,extratropical systems,30,984.0,-4.0,,17,83
1960210N28275,1960,BRENDA,1960-08-03 06:00:00,ET,55.7,-68.0,30.0,984.0,hurdat_atl,0,0.0,55.7,-68.0,extratropical systems,30,984.0,-4.0,,11,76
1960210N28275,1960,BRENDA,1960-08-03 09:00:00,ET,55.8316,-67.3485,,,,0,0.0,55.8316,-67.3485,extratropical systems,30,984.0,-4.0,,6,62
1960210N28275,1960,BRENDA,1960-08-03 12:00:00,ET,56.0,-67.0,30.0,984.0,hurdat_atl,0,0.0,56.0,-67.0,extratropical systems,30,984.0,-4.0,,6,54
1960210N28275,1960,BRENDA,1960-08-03 15:00:00,ET,56.2004,-66.4261,,,,0,0.0,56.2004,-66.4261,extratropical systems,30,984.0,-4.0,,7,54
1960210N28275,1960,BRENDA,1960-08-03 18:00:00,ET,56.4,-66.0,30.0,985.0,hurdat_atl,0,0.0,56.4,-66.0,extratropical systems,30,985.0,-4.0,,5,38
1960210N28275,1960,BRENDA,1960-08-03 21:00:00,ET,56.5572,-65.9239,,,,0,0.0,56.5572,-65.9239,extratropical systems,30,985.0,-4.0,,3,0
1960210N28275,1960,BRENDA,1960-08-04 00:00:00,ET,56.7,-66.0,30.0,986.0,hurdat_atl,0,0.0,56.7,-66.0,extratropical systems,30,986.0,-4.0,,3,351
1960210N28275,1960,BRENDA,1960-08-04 03:00:00,ET,56.8575,-66.0,,,,0,0.0,56.8575,-66.0,extratropical systems,30,986.0,-4.0,,3,0
1960210N28275,1960,BRENDA,1960-08-04 06:00:00,ET,57.0,-66.0,30.0,986.0,hurdat_atl,0,0.0,57.0,-66.0,extratropical systems,30,986.0,-4.0,,2,6
1960210N28275,1960,BRENDA,1960-08-04 09:00:00,ET,57.1,-66.0,,,,0,0.0,57.1,-66.0,extratropical systems,30,986.0,-4.0,,2,8
1960210N28275,1960,BRENDA,1960-08-04 12:00:00,ET,57.2,-66.0,30.0,987.0,hurdat_atl,0,0.0,57.2,-66.0,extratropical systems,30,987.0,-4.0,,2,0
1960210N28275,1960,BRENDA,1960-08-04 15:00:00,ET,57.3275,-66.0,,,,0,0.0,57.3275,-66.0,extratropical systems,27,988.0,-4.0,,3,0
1960210N28275,1960,BRENDA,1960-08-04 18:00:00,ET,57.5,-66.0,25.0,989.0,hurdat_atl,0,0.0,57.5,-66.0,extratropical systems,25,989.0,-4.0,,4,12
1960210N28275,1960,BRENDA,1960-08-04 21:00:00,ET,57.6963,-65.8555,,,,0,0.0,57.6963,-65.8555,extratropical systems,25,990.0,-4.0,,5,2
1960210N28275,1960,BRENDA,1960-08-05 00:00:00,ET,58.0,-66.0,25.0,992.0,hurdat_atl,0,0.0,58.0,-66.0,extratropical systems,25,992.0,-4.0,,9,328
1960210N28275,1960,BRENDA,1960-08-05 09:00:00,ET,59.3053,-69.363,,,,11,0.0,59.3053,-69.363,extratropical systems,22,996.0,-4.0,,14,291
1960210N28275,1960,BRENDA,1960-08-05 12:00:00,ET,59.5,-70.5,20.0,998.0,hurdat_atl,0,0.0,59.5,-70.5,extratropical systems,20,998.0,-4.0,,9,298
1960210N28275,1960,BRENDA,1960-08-05 15:00:00,ET,59.7076,-70.8649,,,,0,0.0,59.7076,-70.8649,extratropical systems,20,999.0,-4.0,,4,320
1960210N28275,1960,BRENDA,1960-08-05 18:00:00,ET,59.8,-71.0,20.0,1000.0,hurdat_atl,0,0.0,59.8,-71.0,extratropical systems,20,1000.0,-4.0,,3,270
1960210N28275,1960,BRENDA,1960-08-05 21:00:00,ET,59.7096,-71.4249,,,,0,0.0,59.7096,-71.4249,extratropical systems,20,1001.0,-4.0,,6,239
1960210N28275,1960,BRENDA,1960-08-06 00:00:00,ET,59.5,-72.0,20.0,1003.0,hurdat_atl,0,0.0,59.5,-72.0,extratropical systems,20,1003.0,-4.0,,9,241
1960210N28275,1960,BRENDA,1960-08-06 03:00:00,ET,59.2888,-72.9436,,,,0,0.0,59.2888,-72.9436,extratropical systems,20,1004.0,-4.0,,9,237
1960210N28275,1960,BRENDA,1960-08-06 06:00:00,ET,59.0,-73.5,20.0,1005.0,hurdat_atl,0,0.0,59.0,-73.5,extratropical systems,20,1005.0,-4.0,,7,186
1960210N28275,1960,BRENDA,1960-08-06 09:00:00,ET,58.5902,-73.0823,,,,0,0.0,58.5902,-73.0823,extratropical systems,20,1005.0,-4.0,,11,136
1960210N28275,1960,BRENDA,1960-08-06 12:00:00,ET,58.2,-72.0,20.0,1006.0,hurdat_atl,0,0.0,58.2,-72.0,extratropical systems,20,1006.0,-4.0,,14,116
1960210N28275,1960,BRENDA,1960-08-06 15:00:00,ET,57.964,-70.6135,,,,0,0.0,57.964,-70.6135,extratropical systems,20,1006.0,-4.0,,16,104
1960210N28275,1960,BRENDA,1960-08-06 18:00:00,ET,57.8,-69.0,20.0,1006.0,hurdat_atl,0,0.0,57.8,-69.0,extratropical systems,20,1006.0,-4.0,,17,100
1960210N28275,1960,BRENDA,1960-08-06 21:00:00,ET,57.6581,-67.4278,,,,0,0.0,57.6581,-67.4278,extratropical systems,20,1006.0,-4.0,,16,101
1960210N28275,1960,BRENDA,1960-08-07 00:00:00,ET,57.5,-66.0,20.0,1007.0,hurdat_atl,0,0.0,57.5,-66.0,extratropical systems,20,1007.0,-4.0,,14,106
1960210N28275,1960,BRENDA,1960-08-07 03:00:00,ET,57.2846,-64.9281,,,,0,0.0,57.2846,-64.9281,extratropical systems,20,1007.0,-4.0,,12,115
1960210N28275,1960,BRENDA,1960-08-07 06:00:00,ET,57.0,-64.0,20.0,1007.0,hurdat_atl,0,0.0,57.0,-64.0,extratropical systems,20,1007.0,-4.0,,13,124
1960210N28275,1960,BRENDA,1960-08-07 09:00:00,ET,56.5767,-62.9968,,,,0,0.0,56.5767,-62.9968,extratropical systems,20,1006.0,-4.0,,14,126
1960210N28275,1960,BRENDA,1960-08-07 12:00:00,ET,56.2,-62.0,20.0,1006.0,hurdat_atl,0,0.0,56.2,-62.0,extratropical systems,20,1006.0,-4.0,,12,116
1960243N10337,1960,DONNA,1960-09-10 09:00:00,TS,24.9861,-81.0752,,,,11,0.0,24.9861,-81.0752,hurricane,120,933.0,4.0,,7,324
1960243N10337,1960,DONNA,1960-09-10 15:00:00,TS,25.7241,-81.5158,,,,20,0.0,25.7241,-81.5158,hurricane,107,941.0,3.0,,10,336
1960243N10337,1960,DONNA,1960-09-10 16:00:00,TS,25.9,-81.6,105.0,942.0,hurdat_atl,0,0.0,25.9,-81.6,hurricane,105,942.0,3.0,,13,336
1960243N10337,1960,DONNA,1960-09-10 18:00:00,TS,26.3,-81.8,105.0,945.0,hurdat_atl,0,0.0,26.3,-81.8,hurricane,105,945.0,3.0,,12,342
1960243N10337,1960,DONNA,1960-09-10 21:00:00,TS,26.8232,-81.9278,,,,0,0.0,26.8232,-81.9278,hurricane,95,951.0,2.0,,10,355
1960243N10337,1960,DONNA,1960-09-11 00:00:00,TS,27.3,-81.9,85.0,957.0,hurdat_atl,0,0.0,27.3,-81.9,hurricane,85,957.0,2.0,,10,4
1960243N10337,1960,DONNA,1960-09-11 03:00:00,TS,27.7699,-81.8594,,,,0,0.0,27.7699,-81.8594,hurricane,75,960.0,1.0,,10,10
1960243N10337,1960,DONNA,1960-09-11 06:00:00,TS,28.3,-81.7,65.0,964.0,hurdat_atl,0,0.0,28.3,-81.7,hurricane,65,964.0,1.0,,13,18
1960243N10337,1960,DONNA,1960-09-11 09:00:00,TS,28.9699,-81.4173,,,,0,0.0,28.9699,-81.4173,hurricane,70,966.0,1.0,,15,24
1960243N10337,1960,DONNA,1960-09-12 03:00:00,TS,34.251,-77.5683,,,,9,0.0,34.251,-77.5683,hurricane,90,958.0,2.0,,27,27
1960243N10337,1960,DONNA,1960-09-12 04:00:00,TS,34.6,-77.3,90.0,958.0,hurdat_atl,0,0.0,34.6,-77.3,hurricane,90,958.0,2.0,,22,40
1960243N10337,1960,DONNA,1960-09-12 06:00:00,TS,35.1,-76.7,85.0,960.0,hurdat_atl,0,0.0,35.1,-76.7,hurricane,85,960.0,2.0,,23,41
1960243N10337,1960,DONNA,1960-09-12 09:00:00,TS,36.0801,-75.7355,,,,0,0.0,36.0801,-75.7355,hurricane,85,959.0,2.0,,27,35
1960243N10337,1960,DONNA,1960-09-12 19:00:00,TS,40.7,-72.9,85.0,959.0,hurdat_atl,11,0.0,40.7,-72.9,hurricane,85,959.0,2.0,,41,30
1960243N10337,1960,DONNA,1960-09-12 20:00:00,TS,41.3,-72.4,80.0,962.0,hurdat_atl,0,0.0,41.3,-72.4,hurricane,80,962.0,1.0,,38,32
1960243N10337,1960,DONNA,1960-09-12 21:00:00,TS,41.7579,-72.0088,,,,0,0.0,41.7579,-72.0088,hurricane,75,963.0,1.0,,26,31
1960243N10337,1960,DONNA,1960-09-13 00:00:00,TS,42.8,-71.2,60.0,969.0,hurdat_atl,0,0.0,42.8,-71.2,tropical storm,60,969.0,0.0,,33,27
1960243N10337,1960,DONNA,1960-09-13 03:00:00,TS,44.6981,-69.9809,,,,0,0.0,44.6981,-69.9809,tropical storm,60,,0.0,,44,25
1960243N10337,1960,DONNA,1960-09-13 06:00:00,ET,46.8,-68.6,60.0,,hurdat_atl,0,0.0,46.8,-68.6,extratropical systems,60,,-4.0,,42,26
1960243N10337,1960,DONNA,1960-09-13 09:00:00,ET,48.4633,-67.3493,,,,0,0.0,48.4633,-67.3493,extratropical systems,60,,-4.0,,36,28
1960243N10337,1960,DONNA,1960-09-13 12:00:00,ET,50.0,-66.0,60.0,,hurdat_atl,23,0.0,50.0,-66.0,extratropical systems,60,,-4.0,,36,32
1960243N10337,1960,DONNA,1960-09-13 15:00:00,ET,51.5702,-64.3671,,,,0,0.0,51.5702,-64.3671,extratropical systems,60,,-4.0,,38,35
1960243N10337,1960,DONNA,1960-09-13 18:00:00,ET,53.1,-62.5,60.0,,hurdat_atl,0,0.0,53.1,-62.5,extratropical systems,60,,-4.0,,38,38
1960243N10337,1960,DONNA,1960-09-13 21:00:00,ET,54.5946,-60.3972,,,,0,0.0,54.5946,-60.3972,extratropical systems,52,,-4.0,,38,41
1960257N22267,1960,ETHEL,1960-09-15 18:00:00,TS,30.1,-88.8,70.0,984.0,hurdat_atl,24,0.0,30.1,-88.8,hurricane,70,984.0,1.0,,7,338
1960257N22267,1960,ETHEL,1960-09-15 21:00:00,TS,30.4,-89.0,70.0,980.0,hurdat_atl,0,0.0,30.4,-89.0,hurricane,70,980.0,1.0,,6,332
1960257N22267,1960,ETHEL,1960-09-16 00:00:00,TS,30.6,-89.1,55.0,,hurdat_atl,0,0.0,30.6,-89.1,tropical storm,55,,0.0,,5,351
1960257N22267,1960,ETHEL,1960-09-16 03:00:00,TS,30.8659,-89.0808,,,,0,0.0,30.8659,-89.0808,tropical storm,47,,0.0,,6,8
1960257N22267,1960,ETHEL,1960-09-16 06:00:00,TS,31.2,-89.0,40.0,,hurdat_atl,0,0.0,31.2,-89.0,tropical storm,40,,0.0,,7,8
1960257N22267,1960,ETHEL,1960-09-16 09:00:00,TS,31.5775,-88.9574,,,,0,0.0,31.5775,-88.9574,tropical storm,35,,0.0,,8,6
1960257N22267,1960,ETHEL,1960-09-16 12:00:00,TS,32.0,-88.9,30.0,1007.0,hurdat_atl,0,0.0,32.0,-88.9,tropical depression,30,1007.0,-1.0,,9,8
1960257N22267,1960,ETHEL,1960-09-16 15:00:00,TS,32.435,-88.8149,,,,0,0.0,32.435,-88.8149,tropical depression,27,1008.0,-1.0,,9,10
1960257N22267,1960,ETHEL,1960-09-16 18:00:00,TS,32.9,-88.7,25.0,1010.0,hurdat_atl,0,0.0,32.9,-88.7,tropical depression,25,1010.0,-1.0,,10,12
1960257N22267,1960,ETHEL,1960-09-16 21:00:00,TS,33.3925,-88.5648,,,,0,0.0,33.3925,-88.5648,tropical depression,25,1010.0,-1.0,,10,14
1960257N22267,1960,ETHEL,1960-09-17 00:00:00,TS,33.9,-88.4,25.0,1011.0,hurdat_atl,0,0.0,33.9,-88.4,tropical depression,25,1011.0,-1.0,,10,16
1960257N22267,1960,ETHEL,1960-09-17 03:00:00,TS,34.3999,-88.2221,,,,0,0.0,34.3999,-88.2221,tropical depression,22,1011.0,-1.0,,11,18
1960257N22267,1960,ETHEL,1960-09-17 06:00:00,TS,34.9,-88.0,20.0,1012.0,hurdat_atl,0,0.0,34.9,-88.0,tropical depression,20,1012.0,-1.0,,11,22
1960257N22267,1960,ETHEL,1960-09-17 09:00:00,TS,35.4074,-87.7297,,,,0,0.0,35.4074,-87.7297,tropical depression,20,1012.0,-1.0,,11,26
1960257N22267,1960,ETHEL,1960-09-17 12:00:00,TS,35.9,-87.4,20.0,1013.0,hurdat_atl,0,0.0,35.9,-87.4,tropical depression,20,1013.0,-1.0,,11,31
1960257N22267,1960,ETHEL,1960-09-17 15:00:00,TS,36.3603,-87.0159,,,,0,0.0,36.3603,-87.0159,tropical depression,20,1014.0,-1.0,,11,36
1960261N21296,1960,FLORENCE,1960-09-23 15:00:00,TS,25.4074,-81.4349,,,,22,0.0,25.4074,-81.4349,tropical depression,27,1004.0,-1.0,,12,32
1960261N21296,1960,FLORENCE,1960-09-23 18:00:00,TS,25.9,-81.1,30.0,,hurdat_atl,0,0.0,25.9,-81.1,tropical depression,30,1003.0,-1.0,,11,33
1960261N21296,1960,FLORENCE,1960-09-23 21:00:00,TS,26.33,-80.7625,,,,0,0.0,26.33,-80.7625,tropical depression,32,1002.0,-1.0,,10,34
1960261N21296,1960,FLORENCE,1960-09-24 00:00:00,TS,26.7,-80.5,35.0,1002.0,hurdat_atl,0,0.0,26.7,-80.5,tropical storm,35,1002.0,0.0,,8,28
1960261N21296,1960,FLORENCE,1960-09-24 03:00:00,TS,27.0449,-80.3398,,,,0,0.0,27.0449,-80.3398,tropical storm,42,,0.0,,6,16
1960261N21296,1960,FLORENCE,1960-09-24 06:00:00,TS,27.3,-80.3,50.0,,hurdat_atl,0,0.0,27.3,-80.3,tropical storm,50,,0.0,,4,0
1960261N21296,1960,FLORENCE,1960-09-24 09:00:00,TS,27.4374,-80.3474,,,,0,0.0,27.4374,-80.3474,tropical storm,50,,0.0,,3,318
1960261N21296,1960,FLORENCE,1960-09-24 12:00:00,TS,27.5,-80.5,50.0,,hurdat_atl,0,0.0,27.5,-80.5,tropical storm,50,,0.0,,3,291
1960261N21296,1960,FLORENCE,1960-09-24 15:00:00,TS,27.5574,-80.7051,,,,0,0.0,27.5574,-80.7051,tropical storm,45,,0.0,,5,283
1960261N21296,1960,FLORENCE,1960-09-24 18:00:00,TS,27.6,-81.0,40.0,,hurdat_atl,0,0.0,27.6,-81.0,tropical storm,40,,0.0,,6,279
1960261N21296,1960,FLORENCE,1960-09-24 21:00:00,TS,27.6498,-81.355,,,,0,0.0,27.6498,-81.355,tropical storm,35,,0.0,,7,278
1960261N21296,1960,FLORENCE,1960-09-25 00:00:00,TS,27.7,-81.8,30.0,,hurdat_atl,0,0.0,27.7,-81.8,tropical depression,30,,-1.0,,9,277
1960261N21296,1960,FLORENCE,1960-09-25 03:00:00,TS,27.7501,-82.335,,,,0,0.0,27.7501,-82.335,tropical depression,27,,-1.0,,10,276
1960261N21296,1960,FLORENCE,1960-09-26 12:00:00,TS,30.1,-87.1,20.0,,hurdat_atl,24,0.0,30.1,-87.1,tropical depression,20,,-1.0,,9,319
1960261N21296,1960,FLORENCE,1960-09-26 15:00:00,TS,30.4401,-87.407,,,,9,0.0,30.4401,-87.407,tropical depression,20,,-1.0,,9,324
1961247N13283,1961,CARLA,1961-09-11 20:00:00,TS,28.3,-96.4,125.0,931.0,hurdat_atl,11,0.0,28.3,-96.4,hurricane,125,931.0,4.0,,7,334
1961247N13283,1961,CARLA,1961-09-11 21:00:00,TS,28.3964,-96.4641,,,,0,0.0,28.3964,-96.4641,hurricane,118,933.0,4.0,,7,327
1961247N13283,1961,CARLA,1961-09-12 00:00:00,TS,28.7,-96.7,100.0,940.0,hurdat_atl,0,0.0,28.7,-96.7,hurricane,100,940.0,3.0,,8,327
1961247N13283,1961,CARLA,1961-09-12 03:00:00,TS,29.0676,-96.9526,,,,0,0.0,29.0676,-96.9526,hurricane,85,947.0,2.0,,9,331
1961247N13283,1961,CARLA,1961-09-12 06:00:00,TS,29.5,-97.2,70.0,955.0,hurdat_atl,0,0.0,29.5,-97.2,hurricane,70,955.0,1.0,,10,335
1961247N13283,1961,CARLA,1961-09-12 09:00:00,TS,29.97,-97.4373,,,,0,0.0,29.97,-97.4373,hurricane,60,964.0,0.0,,11,341
1961247N13283,1961,CARLA,1961-09-12 12:00:00,TS,30.5,-97.6,50.0,974.0,hurdat_atl,0,0.0,30.5,-97.6,tropical storm,50,974.0,0.0,,11,351
1961247N13283,1961,CARLA,1961-09-12 15:00:00,TS,31.0849,-97.6452,,,,0,0.0,31.0849,-97.6452,tropical storm,45,975.0,0.0,,12,1
1961247N13283,1961,CARLA,1961-09-12 18:00:00,TS,31.7,-97.6,40.0,977.0,hurdat_atl,0,0.0,31.7,-97.6,tropical storm,40,977.0,0.0,,12,5
1961247N13283,1961,CARLA,1961-09-12 21:00:00,TS,32.285,-97.5298,,,,0,0.0,32.285,-97.5298,tropical storm,37,978.0,0.0,,12,8
1961247N13283,1961,CARLA,1961-09-13 00:00:00,TS,32.9,-97.4,35.0,980.0,hurdat_atl,0,0.0,32.9,-97.4,tropical storm,35,980.0,0.0,,13,8
1961247N13283,1961,CARLA,1961-09-13 03:00:00,TS,33.599,-97.3105,,,,0,0.0,33.599,-97.3105,tropical storm,35,982.0,0.0,,14,13
1961247N13283,1961,CARLA,1961-09-13 06:00:00,TS,34.3,-97.0,35.0,985.0,hurdat_atl,0,0.0,34.3,-97.0,tropical storm,35,985.0,0.0,,16,33
1961247N13283,1961,CARLA,1961-09-13 09:00:00,TS,34.9307,-96.2559,,,,0,0.0,34.9307,-96.2559,tropical storm,35,986.0,0.0,,18,49
1961247N13283,1961,CARLA,1961-09-13 12:00:00,ET,35.5,-95.3,35.0,988.0,hurdat_atl,0,0.0,35.5,-95.3,extratropical systems,35,988.0,-4.0,,18,54
1961247N13283,1961,CARLA,1961-09-13 15:00:00,ET,35.9746,-94.4922,,,,0,0.0,35.9746,-94.4922,extratropical systems,35,989.0,-4.0,,18,56
1961247N13283,1961,CARLA,1961-09-13 18:00:00,ET,36.5,-93.5,35.0,991.0,hurdat_atl,0,0.0,36.5,-93.5,extratropical systems,35,991.0,-4.0,,22,61
1961247N13283,1961,CARLA,1961-09-13 21:00:00,ET,37.0166,-92.1407,,,,0,0.0,37.0166,-92.1407,extratropical systems,32,991.0,-4.0,,28,58
1961247N13283,1961,CARLA,1961-09-14 00:00:00,ET,38.0,-90.5,30.0,992.0,hurdat_atl,0,0.0,38.0,-90.5,extratropical systems,30,992.0,-4.0,,40,44
1961247N13283,1961,CARLA,1961-09-14 03:00:00,ET,39.8938,-88.6206,,,,0,0.0,39.8938,-88.6206,extratropical systems,30,992.0,-4.0,,51,36
1961247N13283,1961,CARLA,1961-09-14 06:00:00,ET,42.1,-86.6,30.0,993.0,hurdat_atl,0,0.0,42.1,-86.6,extratropical systems,30,993.0,-4.0,,51,35
1961247N13283,1961,CARLA,1961-09-14 09:00:00,ET,44.093,-84.637,,,,0,0.0,44.093,-84.637,extratropical systems,27,993.0,-4.0,,45,37
1961247N13283,1961,CARLA,1961-09-14 12:00:00,ET,45.7,-82.8,25.0,993.0,hurdat_atl,0,0.0,45.7,-82.8,extratropical systems,25,993.0,-4.0,,35,43
1961247N13283,1961,CARLA,1961-09-14 15:00:00,ET,46.6013,-81.2407,,,,0,0.0,46.6013,-81.2407,extratropical systems,25,992.0,-4.0,,25,54
1961247N13283,1961,CARLA,1961-09-14 18:00:00,ET,47.2,-79.8,25.0,992.0,hurdat_atl,0,0.0,47.2,-79.8,extratropical systems,25,992.0,-4.0,,24,58
1961247N13283,1961,CARLA,1961-09-14 21:00:00,ET,47.8705,-78.2309,,,,0,0.0,47.8705,-78.2309,extratropical systems,25,991.0,-4.0,,27,56
1961247N13283,1961,CARLA,1961-09-15 00:00:00,ET,48.7,-76.5,25.0,991.0,hurdat_atl,0,0.0,48.7,-76.5,extratropical systems,25,991.0,-4.0,,32,51
1961247N13283,1961,CARLA,1961-09-15 03:00:00,ET,49.8759,-74.4203,,,,0,0.0,49.8759,-74.4203,extratropical systems,25,990.0,-4.0,,37,48
1961247N13283,1961,CARLA,1961-09-15 06:00:00,ET,51.2,-72.2,25.0,990.0,hurdat_atl,0,0.0,51.2,-72.2,extratropical systems,25,990.0,-4.0,,38,48
1961247N13283,1961,CARLA,1961-09-15 09:00:00,ET,52.4068,-69.9462,,,,0,0.0,52.4068,-69.9462,extratropical systems,25,988.0,-4.0,,36,46
1961247N13283,1961,CARLA,1961-09-15 12:00:00,ET,53.7,-68.0,25.0,986.0,hurdat_atl,0,0.0,53.7,-68.0,extratropical systems,25,986.0,-4.0,,34,35
1961247N13283,1961,CARLA,1961-09-15 15:00:00,ET,55.2304,-66.5848,,,,0,0.0,55.2304,-66.5848,extratropical systems,27,984.0,-4.0,,34,23
1961247N13283,1961,CARLA,1961-09-15 18:00:00,ET,56.8,-65.7,30.0,983.0,hurdat_atl,0,0.0,56.8,-65.7,extratropical systems,30,983.0,-4.0,,31,14
1961247N13283,1961,CARLA,1961-09-15 21:00:00,ET,58.2677,-65.2005,,,,0,0.0,58.2677,-65.2005,extratropical systems,30,981.0,-4.0,,27,8
1961247N13283,1961,CARLA,1961-09-16 00:00:00,ET,59.5,-65.0,30.0,980.0,hurdat_atl,0,0.0,59.5,-65.0,extratropical systems,30,980.0,-4.0,,21,5
1961254N11329,1961,ESTHER,1961-09-26 06:00:00,TS,41.7,-70.2,50.0,,hurdat_atl,0,0.0,41.7,-70.2,tropical storm,50,,0.0,,27,7
1961254N11329,1961,ESTHER,1961-09-26 09:00:00,TS,43.0864,-70.0263,,,,41,0.0,43.0864,-70.0263,tropical storm,41,,0.0,,25,6
1961254N11329,1961,ESTHER,1961-09-26 11:00:00,TS,43.8,-69.9,35.0,1002.0,hurdat_atl,0,0.0,43.8,-69.9,tropical storm,35,1002.0,0.0,,19,10
1961254N11329,1961,ESTHER,1961-09-26 12:00:00,TS,44.0,-69.8,35.0,1002.0,hurdat_atl,0,0.0,44.0,-69.8,tropical storm,35,1002.0,0.0,,23,10
1961254N11329,1961,ESTHER,1961-09-26 15:00:00,TS,45.3169,-69.5185,,,,0,0.0,45.3169,-69.5185,tropical storm,32,,-1.0,,30,8
1961254N11329,1961,ESTHER,1961-09-26 18:00:00,TS,47.0,-69.2,30.0,,hurdat_atl,0,0.0,47.0,-69.2,tropical depression,30,,-1.0,,29,10
1961254N11329,1961,ESTHER,1961-09-26 21:00:00,TS,48.1494,-68.8016,,,,0,0.0,48.1494,-68.8016,tropical depression,30,,-1.0,,21,17
1961254N11329,1961,ESTHER,1961-09-27 00:00:00,ET,49.0,-68.3,30.0,,hurdat_atl,11,0.0,49.0,-68.3,extratropical systems,30,,-4.0,,16,27
1961254N11329,1961,ESTHER,1961-09-27 03:00:00,ET,49.5761,-67.6842,,,,0,0.0,49.5761,-67.6842,extratropical systems,30,,-4.0,,13,40
1961256N26282,1961,NOT_NAMED,1961-09-14 09:00:00,TS,33.7073,-77.9165,,,,24,0.0,33.7073,-77.9165,tropical storm,40,,0.0,,15,17
1961256N26282,1961,NOT_NAMED,1961-09-14 12:00:00,TS,34.4,-77.6,40.0,,hurdat_atl,0,0.0,34.4,-77.6,tropical storm,40,,0.0,,16,24
1961256N26282,1961,NOT_NAMED,1961-09-14 15:00:00,TS,35.125,-77.1536,,,,0,0.0,35.125,-77.1536,tropical storm,40,,0.0,,18,27
1961256N26282,1961,NOT_NAMED,1961-09-14 18:00:00,TS,36.0,-76.6,40.0,,hurdat_atl,8,0.0,36.0,-76.6,tropical storm,40,,0.0,,22,25
1961256N26282,1961,NOT_NAMED,1961-09-14 21:00:00,TS,37.1,-76.0,45.0,,hurdat_atl,8,0.0,37.1,-76.0,tropical storm,45,,0.0,,25,24
1961256N26282,1961,NOT_NAMED,1961-09-15 00:00:00,TS,38.3,-75.3,50.0,,hurdat_atl,0,0.0,38.3,-75.3,tropical storm,50,,0.0,,26,29
1961256N26282,1961,NOT_NAMED,1961-09-15 03:00:00,TS,39.3491,-74.4148,,,,14,0.0,39.3491,-74.4148,tropical storm,52,,0.0,,29,34
