state,county,cat_1_count,cat_2_count,cat_3_count,cat_4_count,cat_5_count,hurricane_count,tropical_storm_count,extratropical_system_count,tropical_depression_count,low_count,subtropical_depression_count,dissipating_storm_count,cases,previous_cases,2019_population,change_in_case_ratio
North Carolina,Mecklenburg,1,0,0,0,0,1,0,1,1,0,0,0,22487.0,21316.0,1110356.0,105.5
North Carolina,Forsyth,0,0,0,0,0,1,2,0,1,0,0,0,5317.0,5007.0,382295.0,81.09999999999991
North Carolina,Hoke,0,0,0,0,0,0,0,2,2,0,0,0,726.0,681.0,55234.0,81.5
North Carolina,Haywood,0,0,0,0,0,0,0,0,1,0,0,0,438.0,356.0,62317.0,131.60000000000002
North Carolina,Columbus,0,0,0,0,0,0,6,1,2,0,1,0,918.0,838.0,55508.0,144.0999999999999
North Carolina,Greenville,0,0,0,0,0,0,0,1,0,0,0,0,,,,
North Carolina,Durham,0,0,0,0,0,1,2,0,0,0,1,0,6221.0,5946.0,321488.0,85.59999999999991
North Carolina,Burke,0,0,0,0,0,0,0,3,0,0,0,0,1677.0,1592.0,90485.0,93.89999999999986
North Carolina,Surry,0,0,0,0,0,0,1,3,0,0,0,0,960.0,877.0,71783.0,115.70000000000005
North Carolina,Graham,0,0,0,0,0,0,0,0,3,0,0,0,40.0,29.0,8441.0,130.29999999999995
North Carolina,Catawba,0,0,0,0,0,0,0,1,2,0,0,0,2141.0,1969.0,159551.0,107.80000000000018
North Carolina,Jackson,0,0,0,0,0,0,1,1,0,0,0,0,448.0,407.0,43938.0,93.30000000000007
North Carolina,Henderson,0,0,0,0,0,0,0,1,0,0,0,0,1495.0,1420.0,117417.0,63.799999999999955
North Carolina,Davidson,0,0,0,0,0,0,2,2,1,0,0,0,1797.0,1675.0,167609.0,72.79999999999995
North Carolina,Gaston,0,0,0,0,0,0,1,0,1,0,0,0,3358.0,3083.0,224529.0,122.5
North Carolina,Stokes,0,0,0,0,0,0,0,0,2,0,0,0,289.0,270.0,45591.0,41.69999999999993
North Carolina,Davie,0,0,0,0,0,0,1,0,1,0,0,0,424.0,387.0,42846.0,86.39999999999998
North Carolina,Cherokee,0,0,0,0,0,0,0,0,1,0,0,0,277.0,242.0,28612.0,122.30000000000007
North Carolina,Wilson,0,0,0,0,0,0,1,0,2,0,0,0,1502.0,1423.0,81801.0,96.60000000000014
North Carolina,Ashe,0,0,0,0,0,0,0,0,1,0,0,0,165.0,126.0,27203.0,143.40000000000003
North Carolina,Washington,0,0,0,0,0,0,0,1,0,0,0,0,133.0,121.0,11580.0,103.59999999999991
North Carolina,Caldwell,0,0,0,0,0,0,2,0,0,0,0,0,1221.0,1154.0,82178.0,81.5
North Carolina,Rowan,0,0,0,0,0,0,1,1,2,0,0,0,2227.0,2081.0,142088.0,102.70000000000005
North Carolina,Alamance,0,0,0,0,0,0,0,0,3,0,0,0,2496.0,2280.0,169509.0,127.40000000000009
North Carolina,Rutherford,0,0,0,0,0,0,0,0,1,0,0,0,781.0,689.0,67029.0,137.29999999999995
North Carolina,Vance,0,0,0,0,0,0,0,0,0,0,1,0,778.0,739.0,44535.0,87.5
North Carolina,Swain,0,0,0,0,0,0,0,0,1,0,0,0,120.0,106.0,14271.0,98.10000000000002
North Carolina,Buncombe,0,0,0,0,0,0,0,0,3,0,0,0,1905.0,1741.0,261191.0,62.799999999999955
North Carolina,McDowell,0,0,0,0,0,0,0,0,1,0,0,0,693.0,618.0,45756.0,164.0
North Carolina,Alexander,0,0,0,0,0,0,0,0,1,0,0,0,312.0,274.0,37497.0,101.39999999999998
North Carolina,Caswell,0,0,0,0,0,0,0,0,1,0,0,0,196.0,189.0,22604.0,31.0
North Carolina,Chowan,0,0,0,0,0,0,0,0,0,0,1,0,158.0,145.0,13943.0,93.29999999999995
North Carolina,Clay,0,0,0,0,0,0,0,0,1,0,0,0,65.0,59.0,11231.0,53.5
North Carolina,Transylvania,0,0,0,0,0,0,0,1,0,0,0,0,141.0,127.0,34385.0,40.80000000000001
Mississippi,Jackson,3,3,1,0,0,8,12,0,0,2,0,0,2314.0,2063.0,143617.0,174.70000000000005
Mississippi,Hancock,0,0,1,0,1,2,5,1,0,0,0,0,402.0,344.0,47632.0,121.79999999999995
Mississippi,Harrison,5,3,1,0,0,10,6,1,2,0,0,0,2601.0,2228.0,208080.0,179.29999999999995
Mississippi,Stone,1,0,0,0,0,1,7,1,0,0,0,0,211.0,159.0,18336.0,283.6
Mississippi,Forrest,0,0,0,0,0,1,0,1,1,0,0,0,1826.0,1653.0,74897.0,231.0
Mississippi,Jones,0,0,0,0,0,0,8,0,3,0,0,0,1931.0,1804.0,68098.0,186.5
Mississippi,Smith,1,0,0,0,0,1,4,0,2,0,0,0,406.0,385.0,15916.0,132.0
Mississippi,Copiah,0,0,0,0,0,0,2,0,2,0,0,0,962.0,924.0,28065.0,135.4000000000001
Mississippi,Warren,0,0,0,0,0,0,3,0,1,0,0,0,1125.0,976.0,45381.0,328.3000000000002
Mississippi,Hinds,0,0,0,0,0,0,0,0,4,0,0,0,5700.0,5329.0,231840.0,160.0
Mississippi,Perry,3,0,0,0,0,4,5,0,1,0,0,0,242.0,226.0,11973.0,133.60000000000014
Mississippi,Greene,0,0,0,0,0,0,13,1,0,0,0,0,256.0,232.0,13586.0,176.70000000000005
Mississippi,Franklin,0,0,0,0,0,0,8,0,2,1,0,0,131.0,117.0,7713.0,181.5
Mississippi,Claiborne,0,0,0,0,0,0,4,1,0,0,0,0,409.0,401.0,8988.0,89.0
Mississippi,Issaquena,0,0,0,0,0,0,1,0,4,1,0,0,27.0,21.0,1327.0,452.20000000000005
Mississippi,Humphreys,0,0,0,0,0,0,1,0,0,0,0,0,297.0,274.0,8064.0,285.1999999999998
Mississippi,Sunflower,0,0,0,0,0,0,1,0,3,0,0,0,1056.0,926.0,25110.0,517.6999999999998
Mississippi,George,2,1,0,0,0,3,6,0,0,1,0,0,595.0,549.0,24500.0,187.79999999999973
Mississippi,Lawrence,0,0,0,0,0,0,0,1,1,0,0,0,323.0,315.0,12586.0,63.5
Mississippi,Wayne,1,0,0,0,0,1,4,0,4,0,0,0,780.0,736.0,20183.0,218.0
Mississippi,Jasper,0,0,0,0,0,1,4,0,4,0,0,0,394.0,385.0,16383.0,54.90000000000009
Mississippi,Scott,0,0,0,0,0,0,0,0,1,0,0,0,1011.0,962.0,28124.0,174.20000000000027
Mississippi,Madison,0,0,0,0,0,1,1,0,4,0,0,0,2455.0,2324.0,106272.0,123.29999999999973
Mississippi,Yazoo,0,0,0,0,0,0,2,0,2,0,0,0,841.0,793.0,29690.0,161.69999999999982
Mississippi,Holmes,0,0,0,0,0,0,4,0,2,0,0,0,910.0,851.0,17010.0,346.90000000000055
Mississippi,Coahoma,0,0,0,0,0,0,0,0,2,0,0,0,781.0,677.0,22124.0,470.0999999999999
Mississippi,Kemper,0,0,0,0,0,0,1,0,7,0,0,0,233.0,227.0,9742.0,61.59999999999991
Mississippi,Amite,0,0,0,0,0,0,3,0,3,0,0,0,237.0,211.0,12297.0,211.39999999999986
Mississippi,Simpson,1,0,0,0,0,1,2,1,4,0,0,0,806.0,723.0,26658.0,311.4000000000001
Mississippi,Newton,0,0,0,0,0,0,7,1,3,0,0,0,545.0,526.0,21018.0,90.40000000000009
Mississippi,Neshoba,0,0,0,0,0,0,4,0,5,0,0,0,1288.0,1232.0,29118.0,192.29999999999927
Mississippi,Noxubee,0,0,0,0,0,1,2,0,3,0,0,0,461.0,426.0,10417.0,336.0
Mississippi,Lowndes,0,0,0,0,0,0,0,1,3,0,0,0,1092.0,999.0,58595.0,158.69999999999982
Mississippi,Winston,0,0,0,0,0,0,0,1,5,0,0,0,629.0,584.0,17955.0,250.5999999999999
Mississippi,Oktibbeha,0,0,0,0,0,0,1,1,3,0,0,0,1133.0,1060.0,49587.0,147.20000000000027
Mississippi,Clay,0,0,0,0,0,0,1,0,6,0,0,0,401.0,374.0,19316.0,139.79999999999995
Mississippi,Marion,0,1,0,0,0,1,5,0,7,0,0,0,684.0,625.0,24573.0,240.0999999999999
Mississippi,Lincoln,0,0,0,0,0,0,1,0,2,0,0,0,834.0,756.0,34153.0,228.4000000000001
Mississippi,Rankin,0,0,0,0,0,0,5,0,4,0,0,0,2307.0,2168.0,155271.0,89.5
Mississippi,Leake,0,0,0,0,0,0,4,1,3,0,0,0,795.0,771.0,22786.0,105.30000000000018
Mississippi,Jefferson Davis,0,0,0,0,0,0,1,0,2,0,0,0,233.0,214.0,11128.0,170.70000000000027
Mississippi,Lee,0,0,0,0,0,0,1,0,1,0,0,0,1521.0,1274.0,85436.0,289.0999999999999
Mississippi,Monroe,0,0,0,0,0,0,3,0,1,0,0,0,821.0,716.0,35252.0,297.8000000000002
Mississippi,Pontotoc,0,0,0,0,0,0,2,0,2,0,0,0,842.0,752.0,32174.0,279.6999999999998
Mississippi,DeSoto,0,0,0,0,0,0,1,0,1,0,0,0,3710.0,3387.0,184945.0,174.5999999999999
Mississippi,Wilkinson,1,0,0,0,0,1,5,0,3,0,0,0,215.0,188.0,8630.0,312.9000000000001
Mississippi,Washington,0,0,0,0,0,0,1,0,3,0,0,0,1701.0,1524.0,43909.0,403.0999999999999
Mississippi,Bolivar,0,0,0,0,0,0,1,1,1,0,0,0,1136.0,987.0,30628.0,486.5
Mississippi,Tunica,0,0,0,0,0,0,1,0,1,0,0,0,358.0,292.0,9632.0,685.2000000000003
Mississippi,Sharkey,0,0,0,0,0,0,0,0,2,0,0,0,204.0,183.0,4321.0,486.0
Mississippi,Attala,0,0,0,0,0,0,2,0,2,0,0,0,527.0,502.0,18174.0,137.5
Mississippi,Marshall,0,0,0,0,0,0,0,0,2,1,0,0,712.0,585.0,35294.0,359.79999999999995
Mississippi,Alcorn,0,0,0,0,0,0,1,0,1,0,0,0,435.0,363.0,36953.0,194.9000000000001
Mississippi,Covington,0,0,0,0,0,0,3,0,2,0,0,0,622.0,601.0,18636.0,112.69999999999982
Mississippi,Choctaw,0,0,0,0,0,0,1,0,3,0,0,0,135.0,129.0,8210.0,73.0
Mississippi,Leflore,0,0,0,0,0,0,3,0,4,0,0,0,949.0,866.0,28183.0,294.5
Mississippi,Quitman,0,0,0,0,0,0,0,0,2,0,0,0,269.0,233.0,6792.0,530.0
Mississippi,Panola,0,0,0,0,0,0,1,1,0,0,0,0,1068.0,936.0,34192.0,386.0
Mississippi,Benton,0,0,0,0,0,0,1,0,1,0,0,0,145.0,130.0,8259.0,181.70000000000005
Mississippi,Lamar,1,0,0,0,0,1,1,0,1,0,0,0,1231.0,1146.0,63343.0,134.20000000000005
Mississippi,Calhoun,0,0,0,0,0,0,1,1,0,0,0,0,425.0,381.0,14361.0,306.4000000000001
Mississippi,Jefferson,0,0,0,0,0,0,2,0,0,0,0,0,195.0,193.0,6990.0,28.59999999999991
Mississippi,Walthall,0,0,0,0,0,0,1,0,1,1,0,0,502.0,463.0,14286.0,273.0
Mississippi,Montgomery,0,0,0,0,0,0,1,0,0,0,0,0,329.0,297.0,9775.0,327.2999999999997
Mississippi,Tate,0,0,0,0,0,0,2,1,0,0,0,0,743.0,665.0,28321.0,275.4000000000001
Mississippi,Pearl River,0,1,0,1,0,2,2,0,3,1,0,0,559.0,496.0,55535.0,113.5
Mississippi,Clarke,1,0,0,0,0,1,2,0,4,0,0,0,336.0,310.0,15541.0,167.29999999999995
Mississippi,Lauderdale,0,0,0,0,0,0,1,0,4,0,0,0,1415.0,1354.0,74125.0,82.30000000000018
Mississippi,Grenada,0,0,0,0,0,0,3,0,0,0,0,0,851.0,816.0,20758.0,168.60000000000036
Mississippi,Chickasaw,0,0,0,0,0,0,1,0,3,1,0,0,476.0,443.0,17103.0,192.9000000000001
Mississippi,East Carroll,0,0,0,0,0,0,1,0,0,0,0,0,,,,
Mississippi,Desha,0,0,0,0,0,0,1,0,0,0,0,0,,,,
Mississippi,Carroll,0,0,0,0,0,0,3,0,3,0,0,0,261.0,248.0,9947.0,130.70000000000027
Mississippi,Tallahatchie,0,0,0,0,0,0,2,1,1,0,0,0,541.0,496.0,13809.0,325.7999999999997
Mississippi,Lafayette,0,0,0,0,0,0,1,0,0,1,0,0,987.0,885.0,54019.0,188.79999999999995
Mississippi,Tippah,0,0,0,0,0,0,2,0,1,0,0,0,374.0,316.0,22015.0,263.39999999999986
Mississippi,Union,0,0,0,0,0,0,0,0,2,0,0,0,662.0,538.0,28815.0,430.3000000000002
Mississippi,Pike,0,0,0,0,0,0,0,0,1,1,0,0,940.0,846.0,39288.0,239.29999999999973
Mississippi,Adams,0,0,0,0,0,0,0,0,1,0,0,0,632.0,587.0,30693.0,146.5999999999999
Mississippi,Itawamba,0,0,0,0,0,0,1,0,1,0,0,0,387.0,317.0,23390.0,299.29999999999995
Mississippi,Yalobusha,0,0,0,0,0,0,0,1,3,0,0,0,316.0,313.0,12108.0,24.700000000000273
Mississippi,Prentiss,0,0,0,0,0,0,0,0,1,0,0,0,423.0,351.0,25126.0,286.5
Mississippi,Tishomingo,0,0,0,0,0,0,1,1,0,0,0,0,437.0,339.0,19383.0,505.5999999999999
Alabama,Jackson,1,0,1,0,0,2,1,0,5,0,0,0,1057.0,886.0,51626.0,331.20000000000005
Alabama,Mobile,2,1,0,0,0,4,11,1,4,1,0,0,10673.0,9228.0,413210.0,349.7000000000003
Alabama,Clarke,1,0,0,0,0,2,9,0,14,1,0,0,856.0,509.0,23622.0,1468.8999999999996
Alabama,Monroe,1,0,0,0,0,2,10,0,7,0,1,0,487.0,446.0,20733.0,197.70000000000027
Alabama,Lowndes,1,0,0,0,0,1,1,0,3,0,0,0,584.0,570.0,9726.0,143.89999999999964
Alabama,Montgomery,0,0,0,0,0,0,3,0,1,0,0,0,6969.0,6406.0,226486.0,248.5999999999999
Alabama,Lee,0,0,0,0,0,0,4,0,4,0,0,0,2905.0,2666.0,164542.0,145.20000000000005
Alabama,Covington,0,0,0,0,0,0,4,2,3,0,0,0,889.0,830.0,37049.0,159.19999999999982
Alabama,Barbour,1,0,0,0,0,1,5,1,3,0,1,0,643.0,614.0,24686.0,117.5
Alabama,Talladega,0,0,0,0,0,1,1,0,2,1,0,0,1324.0,1096.0,79978.0,285.0999999999999
Alabama,Etowah,0,0,0,0,0,0,0,1,4,0,0,0,2258.0,2018.0,102268.0,234.70000000000005
Alabama,DeKalb,0,0,0,0,0,0,1,1,7,0,0,0,1896.0,1757.0,71513.0,194.4000000000001
Alabama,Baldwin,7,1,0,0,0,9,18,3,6,0,0,0,3736.0,3320.0,223234.0,186.39999999999986
Alabama,Escambia,1,0,0,0,0,3,8,0,4,0,0,0,1221.0,1059.0,36633.0,442.2999999999997
Alabama,Conecuh,0,0,0,0,0,0,6,0,5,0,0,0,421.0,387.0,12067.0,281.8000000000002
Alabama,Butler,0,0,0,0,0,0,2,0,6,0,1,0,785.0,766.0,19448.0,97.70000000000027
Alabama,Macon,0,0,0,0,0,0,4,0,5,0,0,0,352.0,321.0,18068.0,171.60000000000014
Alabama,Coffee,2,0,0,0,0,2,7,0,4,0,0,0,815.0,742.0,52342.0,139.5
Alabama,Dale,0,0,0,0,0,0,1,0,1,0,0,0,869.0,805.0,49172.0,130.20000000000005
Alabama,Choctaw,0,0,0,0,0,0,5,1,6,0,0,0,294.0,281.0,12589.0,103.30000000000018
Alabama,Hale,0,0,0,0,0,0,2,0,5,0,0,0,506.0,471.0,14651.0,238.89999999999964
Alabama,Shelby,0,0,0,0,0,0,7,2,7,0,0,0,3560.0,3244.0,217702.0,145.20000000000005
Alabama,Washington,0,0,0,0,0,0,5,2,6,1,0,0,453.0,319.0,16326.0,820.7999999999997
Alabama,Geneva,1,0,0,0,0,2,5,0,1,0,0,0,285.0,255.0,26271.0,114.09999999999991
Alabama,Crenshaw,0,0,0,0,0,0,2,0,0,0,0,0,359.0,312.0,13772.0,341.1999999999998
Alabama,Autauga,0,0,0,0,0,0,1,1,5,1,0,0,1215.0,1073.0,55869.0,254.0999999999999
Alabama,Jefferson,0,0,0,0,0,0,1,0,4,1,0,0,13653.0,12259.0,658573.0,211.69999999999982
Alabama,Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,364.0,331.0,32924.0,100.29999999999995
Alabama,Tuscaloosa,0,0,0,0,0,0,4,0,11,0,0,0,4402.0,4065.0,209355.0,160.89999999999986
Alabama,Cullman,0,0,0,0,0,0,0,0,4,0,0,0,1322.0,1225.0,83768.0,115.79999999999995
Alabama,Marengo,0,0,0,0,0,0,3,1,6,0,0,0,576.0,534.0,18863.0,222.69999999999982
Alabama,Greene,0,0,0,0,0,0,0,0,6,0,0,0,257.0,248.0,8111.0,110.90000000000009
Alabama,Lamar,0,0,0,0,0,0,2,0,0,0,0,0,238.0,209.0,13805.0,210.0999999999999
Alabama,Marion,0,0,0,0,0,0,0,2,1,0,0,0,619.0,578.0,29709.0,138.0
Alabama,Limestone,0,0,0,0,0,0,0,0,1,0,0,0,1387.0,1230.0,98915.0,158.70000000000005
Alabama,Franklin,0,0,0,0,0,0,1,0,0,1,0,0,1314.0,1223.0,31362.0,290.2000000000003
Alabama,Wilcox,0,0,0,0,0,1,2,1,3,1,0,0,451.0,423.0,10373.0,269.9000000000001
Alabama,Sumter,0,0,0,0,0,0,2,0,7,0,0,0,372.0,364.0,12427.0,64.40000000000009
Alabama,Tallapoosa,0,0,0,0,0,0,4,1,3,3,0,0,951.0,873.0,40367.0,193.20000000000027
Alabama,Russell,0,0,0,0,0,0,3,0,2,1,0,0,1423.0,1275.0,57961.0,255.29999999999973
Alabama,Pike,0,0,0,0,0,0,2,0,2,0,1,0,764.0,676.0,33114.0,265.7999999999997
Alabama,Bullock,0,0,0,0,0,0,2,0,2,0,0,0,489.0,449.0,10101.0,396.0
Alabama,Walker,0,0,0,0,0,0,2,0,2,0,0,0,1584.0,1506.0,63521.0,122.79999999999973
Alabama,Madison,0,0,0,0,0,0,1,1,5,0,0,0,5585.0,5184.0,372909.0,107.5
Alabama,Pickens,0,0,0,0,0,0,1,0,3,0,0,0,419.0,378.0,19930.0,205.80000000000018
Alabama,Henry,0,0,0,0,0,0,4,0,5,1,0,0,280.0,258.0,17205.0,127.80000000000018
Alabama,Cleburne,0,0,0,0,0,0,0,0,2,0,0,0,134.0,122.0,14910.0,80.5
Alabama,Calhoun,0,0,0,0,0,0,2,0,1,0,0,0,1914.0,1646.0,113605.0,235.89999999999986
Alabama,Dallas,0,0,0,0,0,0,1,0,6,1,0,0,1444.0,1371.0,37196.0,196.19999999999982
Alabama,Coosa,0,0,0,0,0,0,1,1,4,0,0,0,120.0,100.0,10663.0,187.60000000000014
Alabama,Randolph,0,0,0,0,0,0,0,3,1,0,0,0,415.0,402.0,22722.0,57.200000000000045
Alabama,Elmore,0,0,0,0,0,0,0,1,6,1,0,0,1843.0,1690.0,81209.0,188.4000000000001
Alabama,Chambers,0,0,0,0,0,0,2,0,2,1,0,0,916.0,882.0,33254.0,102.29999999999973
Alabama,Houston,1,0,0,0,0,1,4,0,1,1,0,0,1486.0,1374.0,105882.0,105.70000000000005
Alabama,Perry,0,0,0,0,0,1,2,1,3,0,0,0,475.0,457.0,8923.0,201.69999999999982
Alabama,St. Clair,0,0,0,0,0,0,0,1,9,0,0,0,1474.0,1325.0,89512.0,166.5
Alabama,Bibb,0,0,0,0,0,0,0,1,11,0,0,0,455.0,389.0,22394.0,294.70000000000005
Alabama,Morgan,0,0,0,0,0,0,1,0,2,0,0,0,2460.0,2277.0,119679.0,152.9000000000001
Alabama,Blount,0,0,0,0,0,0,0,0,3,0,0,0,958.0,836.0,57826.0,211.0
Alabama,Marshall,0,0,0,0,0,0,0,0,2,0,0,0,3287.0,3038.0,96774.0,257.2999999999997
Alabama,Colbert,0,0,0,0,0,0,1,0,3,1,0,0,1242.0,1125.0,55241.0,211.80000000000018
Alabama,Clay,0,0,0,0,0,0,0,0,1,0,0,0,274.0,226.0,13235.0,362.7000000000003
Alabama,Lauderdale,0,0,0,0,0,0,0,0,2,0,0,0,1204.0,1105.0,92729.0,106.80000000000018
Alabama,Cherokee,0,0,0,0,0,0,0,0,2,0,0,0,307.0,269.0,26196.0,145.0
Alabama,Chilton,0,0,0,0,0,0,0,0,3,0,0,0,870.0,768.0,44428.0,229.60000000000014
Alabama,Fayette,0,0,0,0,0,0,0,0,2,0,0,0,237.0,186.0,16302.0,312.79999999999995
Alabama,Muscogee,0,0,0,0,0,0,1,0,0,0,0,0,,,,
Alabama,Winston,0,0,0,0,0,0,0,0,1,0,0,0,474.0,445.0,23629.0,122.70000000000005
Virginia,Chesapeake,1,0,0,0,0,1,1,1,0,0,1,0,,,,
Virginia,Southampton,0,0,0,0,0,0,2,2,1,0,0,0,274.0,245.0,17631.0,164.5
Virginia,Dinwiddie,0,0,0,0,0,0,2,0,1,0,0,0,223.0,210.0,28544.0,45.5
Virginia,Loudoun,0,0,0,0,0,0,1,2,1,0,0,0,5346.0,5093.0,413538.0,61.100000000000136
Virginia,King George,0,0,0,0,0,0,0,0,0,0,0,0,149.0,124.0,26836.0,93.10000000000002
Virginia,Halifax,0,0,0,0,0,0,2,1,0,0,0,0,157.0,143.0,33911.0,41.30000000000001
Virginia,Fluvanna,0,0,0,0,0,0,0,1,0,0,0,0,194.0,175.0,27270.0,69.69999999999993
Virginia,Culpeper,0,0,0,0,0,0,0,0,0,0,0,0,1012.0,962.0,52605.0,95.09999999999991
Virginia,Lunenburg,0,0,0,0,0,0,0,1,1,0,0,0,64.0,59.0,12196.0,40.99999999999994
Virginia,Hanover,0,0,0,0,0,0,0,1,1,0,0,0,656.0,605.0,107766.0,47.30000000000007
Virginia,Prince George,0,0,0,0,0,0,1,0,1,0,0,0,416.0,340.0,38353.0,198.20000000000005
Virginia,King and Queen,0,0,0,0,0,0,0,1,2,0,0,0,42.0,37.0,7025.0,71.19999999999993
Virginia,Isle of Wight,0,0,0,0,0,0,2,1,0,0,0,0,390.0,363.0,37109.0,72.79999999999995
Virginia,Accomack,0,0,0,0,0,0,3,2,1,0,0,0,1106.0,1082.0,32316.0,74.30000000000018
Virginia,Henrico,1,0,0,0,0,1,0,0,0,0,0,0,3948.0,3690.0,330818.0,78.0
Virginia,Stafford,0,0,0,0,0,0,1,0,0,0,0,0,1405.0,1294.0,152882.0,72.60000000000002
Virginia,Chesterfield,0,0,0,0,0,0,1,2,0,0,0,0,4439.0,4141.0,352802.0,84.5
Virginia,Rockbridge,0,0,0,0,0,0,2,0,2,0,0,0,68.0,66.0,22573.0,8.800000000000011
Virginia,Charles City,0,1,0,0,0,1,1,1,1,0,0,0,53.0,51.0,6963.0,28.800000000000068
Virginia,Giles,0,0,0,0,0,0,0,0,1,0,0,0,26.0,23.0,16720.0,17.900000000000006
Virginia,Bedford,0,0,0,0,0,0,2,1,2,0,0,0,367.0,311.0,78997.0,70.90000000000003
Virginia,Amelia,0,0,0,0,0,0,0,0,0,0,0,0,81.0,73.0,13145.0,60.90000000000009
Virginia,Mecklenburg,1,0,0,0,0,1,1,1,0,0,1,0,446.0,311.0,30587.0,441.29999999999995
Virginia,Nottoway,0,0,0,0,0,0,1,1,1,0,0,0,182.0,177.0,15232.0,32.90000000000009
Virginia,Powhatan,0,0,0,0,0,0,1,2,0,0,0,0,149.0,132.0,29652.0,57.30000000000001
Virginia,Caroline,0,0,0,0,0,0,1,2,2,0,0,0,216.0,192.0,30725.0,78.10000000000002
Virginia,Prince William,0,0,0,0,0,0,0,1,1,0,0,0,9566.0,9089.0,470335.0,101.40000000000009
Virginia,Buckingham,1,0,0,0,0,2,0,1,2,0,0,0,610.0,596.0,17148.0,81.70000000000027
Virginia,Louisa,0,0,0,0,0,0,0,1,1,0,0,0,190.0,170.0,37591.0,53.19999999999999
Virginia,Fauquier,0,0,0,0,0,0,2,1,0,0,0,0,623.0,584.0,71222.0,54.700000000000045
Virginia,Pittsylvania,0,0,0,0,0,0,2,1,0,0,0,0,507.0,380.0,60354.0,210.39999999999998
Virginia,Brunswick,1,0,0,0,0,1,2,3,0,0,0,0,237.0,212.0,16231.0,154.10000000000014
Virginia,Sussex,0,0,0,0,0,0,2,2,1,0,0,0,308.0,280.0,11159.0,250.9000000000001
Virginia,Surry,0,0,0,0,0,0,2,2,0,0,0,0,52.0,39.0,6422.0,202.4000000000001
Virginia,Gloucester,0,0,0,0,0,0,2,1,1,0,0,0,162.0,147.0,37348.0,40.19999999999999
Virginia,Henry,0,0,0,0,0,0,2,0,1,0,0,0,596.0,523.0,50557.0,144.4000000000001
Virginia,Amherst,0,0,0,0,0,0,1,1,0,0,0,0,183.0,124.0,31605.0,186.7
Virginia,Madison,0,0,0,0,0,0,1,0,0,0,0,0,70.0,62.0,13261.0,60.39999999999998
Virginia,Page,1,0,0,0,0,1,0,0,1,0,0,0,346.0,334.0,23902.0,50.19999999999982
Virginia,Essex,0,0,0,0,0,1,0,1,1,0,0,0,104.0,83.0,10953.0,191.70000000000005
Virginia,Lancaster,0,0,0,0,0,0,1,0,0,0,0,0,40.0,32.0,10603.0,75.5
Virginia,Wythe,0,0,0,0,0,0,0,2,0,0,0,0,116.0,107.0,28684.0,31.399999999999977
Virginia,Roanoke,0,0,0,0,0,0,0,1,0,0,0,0,498.0,456.0,94186.0,44.60000000000002
Virginia,Nelson,0,0,0,0,0,0,1,1,0,0,0,0,52.0,34.0,14930.0,120.60000000000002
Virginia,Albemarle,0,0,0,0,0,0,2,0,1,0,0,0,848.0,790.0,109330.0,53.0
Virginia,York,0,0,0,0,0,0,0,1,0,0,0,0,374.0,330.0,68280.0,64.40000000000003
Virginia,Floyd,0,0,0,0,0,0,0,0,2,0,0,0,77.0,41.0,15749.0,228.59999999999997
Virginia,Bath,0,0,0,0,0,0,0,0,1,0,0,0,4.0,4.0,4147.0,0.0
Virginia,Richmond,0,0,0,0,0,0,0,1,0,0,0,0,322.0,317.0,9023.0,55.5
Virginia,Lee,0,0,0,0,0,0,0,2,2,0,0,0,125.0,101.0,23423.0,102.50000000000006
Virginia,Wise,0,0,0,0,0,0,0,2,2,0,0,0,168.0,102.0,37383.0,176.5
Virginia,James City,1,0,0,0,0,1,1,0,1,0,0,0,618.0,572.0,76523.0,60.10000000000002
Virginia,Fairfax,0,0,0,0,0,0,1,0,0,0,0,0,16544.0,15987.0,1147532.0,48.5
Virginia,Shenandoah,0,0,0,0,0,0,0,1,1,0,0,0,722.0,685.0,43616.0,84.90000000000009
Virginia,Hardy,0,0,0,0,0,0,0,0,1,0,0,0,,,,
Virginia,Westmoreland,0,0,0,0,0,0,1,0,0,0,0,0,213.0,195.0,18015.0,99.89999999999986
Virginia,Rappahannock,0,0,0,0,0,0,2,0,0,0,0,0,44.0,40.0,7370.0,54.299999999999955
Virginia,Spotsylvania,0,0,0,0,0,0,0,1,1,0,0,0,1514.0,1375.0,136215.0,102.10000000000002
Virginia,Charlotte,0,0,0,0,0,0,1,0,0,0,0,0,54.0,49.0,11880.0,42.0
Virginia,Greene,0,0,0,0,0,0,1,0,0,0,0,0,167.0,151.0,19819.0,80.70000000000005
Virginia,Portsmouth,0,0,0,0,0,0,1,0,1,0,0,0,,,,
Virginia,Smyth,0,0,0,0,0,0,1,0,0,0,0,0,151.0,123.0,30104.0,93.0
Virginia,Appomattox,0,0,0,0,0,0,0,0,1,0,0,0,88.0,72.0,15911.0,100.60000000000002
Virginia,Hopewell,0,0,0,0,0,0,0,0,1,0,0,0,,,,
Virginia,Buchanan,0,0,0,0,0,0,0,1,0,0,0,0,80.0,73.0,21004.0,33.299999999999955
Virginia,Rockingham,0,0,0,0,0,0,1,1,1,0,0,0,950.0,919.0,81948.0,37.899999999999864
Virginia,Franklin,0,0,0,0,0,0,1,1,1,0,0,0,175.0,164.0,56042.0,19.69999999999999
